"rmse" "mae"
"111001" 0.650598633606634 0.523840057869941
"111003" 1.24074327499364 0.966923381570786
"111004" 0.857995330201547 0.701914057358106
"111005" 1.07991732633009 0.873286457623376
"111007" 1.0340976096469 0.821462812152741
"111008" 1.58628214011807 1.10228786128665
"111012" 1.49075400998521 1.14512709984098
"111013" 1.38186724245592 1.01315791615759
"111016" 1.76721092969756 1.43987863128299
"111026" 1.15547645593003 0.910462695365482
"111029" 1.16665322792278 0.903301384946657
"111030" 2.22206107868623 1.88282070670128
"111031" 1.18976492405507 0.9700719261809
"111034" 1.65056470056769 1.32922330726366
"111036" 0.783684183824278 0.597656491225106
"111038" 1.15502665861091 0.98183700169041
"111043" 2.45817227406071 2.18816328159741
"111044" 1.58920149623981 1.23033633200025
"111047" 2.06152799546 1.57255733316739
"111053" 2.35973032109455 1.78652423680813
"111056" 2.40902798178333 1.99426619620172
"111057" 1.41881150499574 1.08881541396436
"111058" 1.81402459920303 1.53646122360835
"111059" 1.22544685885625 0.944919953809466
"111062" 1.07935620076306 0.862463903075173
"111068" 1.31162077159709 1.06265385468195
"111072" 2.83407857268027 2.31869073712826
"111075" 0.9844477712739 0.782315977541984
"111089" 0.842433306286346 0.662490076641431
"111090" 0.797247344323287 0.629472058383624
"111091" 1.79513828282573 1.43353244203045
"111093" 1.82877310198331 1.33455316533891
"111098" 1.18548636644925 0.976184660056281
"111099" 1.10832655058619 0.919549719682194
"111107" 1.05199486909658 0.787429500207825
"111112" 1.37016945031719 1.07171607494733
"111113" 1.3254152426889 1.06919086479876
"111114" 1.81839589586105 1.43935684227906
"111121" 1.91814532895533 1.48593863569214
"111122" 1.28423401184557 0.952799851774413
"111124" 1.32266953163048 1.04554664239694
"111127" 0.917805331448493 0.755338347261671
"111129" 1.73364553293422 1.18222904580245
"111137" 1.07814949883477 0.900178133584204
"111140" 1.15174344094502 0.882432777450577
"111141" 1.45622356764125 1.11137575140605
"111143" 1.10831135453167 0.844069049137358
"111145" 1.28737887931062 0.928239926544825
"111151" 1.23858038941765 1.0007016114409
"111152" 1.3276329560551 1.01853254381853
"111153" 1.67847067117448 1.28733921253038
"111155" 1.01729123344954 0.793967290581219
"111162" 0.785631323041168 0.632272299354417
"111163" 1.07340153272558 0.817091606777433
"111168" 0.911864539881354 0.737422770015777
"111172" 1.42556785192415 1.08993332991411
"111177" 1.26520903152414 0.958484337023705
"111178" 1.41609582640015 1.13802683845361
"111186" 0.90925757202272 0.658997600281428
"111188" 1.4365460019852 1.12346653852955
"111189" 1.36073041757873 1.02308243442187
"111193" 1.82877310198331 1.33455316533891
"111201" 1.1407560133567 0.893465119548071
"111203" 0.901804356971409 0.680208044047204
"111215" 0.932679803612426 0.73023060814918
"111216" 1.20492446280663 0.881560996440479
"111220" 1.21314625660321 0.987494776156592
"111222" 1.30177139717466 1.00433010333606
"111225" 1.33806627890743 1.11303528383459
"111246" 1.25459552848369 0.928690359152688
"111265" 1.40598332479082 1.16899065564776
"111270" 1.00293826171482 0.758797860157679
"111272" 1.49396118551854 1.09907393573428
