,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4
85.0,0.4461357593536377,-1.0261774063110352,-2.0750021934509277,-3.759026288986206,-2.388601779937744
86.0,-0.12049481272697449,-1.911643385887146,-1.873525619506836,-4.373725891113281,-2.6718931198120117
87.0,-0.26116281747817993,-0.29840946197509766,-1.7774288654327393,-3.893601894378662,-3.0206499099731445
88.0,0.016086596995592117,-0.322968989610672,-1.1555707454681396,-4.180210590362549,-3.1245148181915283
89.0,0.4652887284755707,-0.5318298935890198,-1.3136343955993652,-4.162030220031738,-3.2672064304351807
90.0,0.609670877456665,-0.6935945749282837,-0.9506338834762573,-4.010136127471924,-2.4681148529052734
91.0,0.6954618096351624,0.12609928846359253,-0.29317498207092285,-3.192324161529541,-1.4329437017440796
92.0,1.1647462844848633,-0.697551965713501,0.005789580754935741,-2.70302414894104,-0.6196252107620239
93.0,1.5355854034423828,-1.0960952043533325,0.943661093711853,-2.4888222217559814,-0.08612105250358582
94.0,1.707102656364441,-0.9694867134094238,0.7624498605728149,-2.481011152267456,-0.25748544931411743
95.0,1.0517098903656006,-1.6652801036834717,-1.619187355041504,-3.17207407951355,-1.0673235654830933
96.0,-0.033455122262239456,-2.8000526428222656,-1.843363642692566,-4.780992031097412,-2.9607934951782227
97.0,-2.279271364212036,-4.114253520965576,-3.074918031692505,-5.412001132965088,-4.141470432281494
98.0,-2.783129930496216,-4.328729152679443,-3.5533294677734375,-5.090029716491699,-4.434995651245117
99.0,-3.4674246311187744,-4.761796474456787,-3.8240365982055664,-5.1505913734436035,-4.108804702758789
100.0,-3.1022632122039795,-4.3446760177612305,-3.5931785106658936,-5.280734062194824,-4.256237506866455
101.0,-3.2417118549346924,-4.150513172149658,-3.522268295288086,-4.7337775230407715,-4.274723529815674
102.0,-2.728625774383545,-3.1333956718444824,-3.1444919109344482,-4.456839561462402,-3.63592529296875
103.0,-0.9704846143722534,-2.5952327251434326,-2.2732396125793457,-4.405986309051514,-2.6313812732696533
104.0,-0.5565922856330872,-1.4230715036392212,-1.996376872062683,-3.902482509613037,-2.7827255725860596
105.0,-0.6849785447120667,-1.6555230617523193,-2.649472951889038,-3.7546231746673584,-2.236891984939575
106.0,-0.8832141757011414,-1.8127554655075073,-1.8787575960159302,-4.391210079193115,-2.336257219314575
107.0,-1.0764882564544678,-1.3451166152954102,-2.171128988265991,-3.6493566036224365,-2.280240297317505
108.0,-0.7555896043777466,-1.191329836845398,-1.9955780506134033,-3.5984222888946533,-2.469665050506592
109.0,-0.14572247862815857,-1.4090558290481567,-1.7583948373794556,-3.009451389312744,-2.8980510234832764
110.0,0.6832467317581177,-1.3745158910751343,-1.8787113428115845,-3.195157527923584,-2.0416078567504883
111.0,0.20974954962730408,-0.9314073324203491,-1.7660518884658813,-3.6563303470611572,-2.11810564994812
112.0,0.3549894690513611,-1.0398343801498413,-0.5657930374145508,-3.3354299068450928,-2.291829824447632
113.0,-0.09441869705915451,-0.6616104245185852,-0.5330827832221985,-3.618673801422119,-2.377429723739624
114.0,-0.2848752737045288,-1.1415108442306519,-0.3583104610443115,-3.482205867767334,-2.463498830795288
115.0,0.6748038530349731,-1.5749070644378662,-0.33965563774108887,-3.293461799621582,-1.4613089561462402
116.0,0.7667800188064575,-2.091989517211914,-0.5264426469802856,-3.192600965499878,-0.9971502423286438
117.0,-0.21026429533958435,-2.5442051887512207,-1.5565446615219116,-3.5486397743225098,-1.390122890472412
118.0,1.246946096420288,-1.6761753559112549,0.8314943909645081,-2.318392276763916,-0.14185529947280884
119.0,0.5231412649154663,-2.047790765762329,-0.3779613673686981,-3.711750030517578,-1.1568115949630737
120.0,-1.1081358194351196,-3.730292320251465,-1.4068297147750854,-4.388125419616699,-3.14877986907959
121.0,-2.5297582149505615,-4.149216175079346,-2.9697625637054443,-5.144710063934326,-3.753206491470337
122.0,-3.035707712173462,-4.816929340362549,-3.700712203979492,-4.823191165924072,-4.427363872528076
123.0,-3.6056971549987793,-4.575374126434326,-3.819084405899048,-4.86258602142334,-4.42926549911499
124.0,-3.8724453449249268,-4.220413684844971,-3.8495848178863525,-5.040363788604736,-4.470667839050293
125.0,-3.4043772220611572,-4.125859260559082,-3.5187346935272217,-4.9652204513549805,-4.398431301116943
126.0,-2.15360951423645,-3.129432439804077,-2.934607744216919,-4.363100051879883,-3.795773506164551
