"Metrics..rmse.forecasted_true..j....forecasted..j..." "Metrics..mae.forecasted_true..j....forecasted..j..."
"1" 0.550813057493526 0.439024863514294
"2" 0.716944602605178 0.547478785672988
"3" 0.79044833452494 0.627469431485799
"4" 0.7070847284707 0.515848847142795
"5" 0.6651893996003 0.504931226113599
"6" 1.42408291201684 0.948734343744092
"7" 1.27469614051556 0.899555818724311
"8" 1.15067969136973 0.824593097546683
"9" 1.32782143712988 1.05943208637921
"10" 0.768619886680423 0.538741601746594
"11" 1.37575972219147 0.999009932102932
"12" 1.33530552620263 0.96012462030141
"13" 1.21550433408087 0.986825479379163
"14" 0.857239400830008 0.65428718169843
"15" 0.886651069935822 0.632054131466023
"16" 1.51215817744819 1.11218377383453
"17" 0.635100611362992 0.479598574389137
"18" 1.01274144235026 0.798978408822762
"19" 1.2221565571901 0.952107034988027
"20" 0.992589700991786 0.726915345155519
"21" 3.18619941463264 2.04006116417875
"22" 1.72830955266574 1.23827795292914
"23" 2.35948341687037 1.3640652961941
"24" 3.72279170357722 3.34878829471554
"25" 0.961148894370506 0.657230023135383
"26" 1.3318833947368 1.06320630037863
"27" 0.832967313976983 0.633867120064953
"28" 0.525181022481878 0.404348679311099
"29" 0.650169030448042 0.489333620143117
"30" 0.811169447860024 0.636814350920371
"31" 0.710138542124453 0.54095381675095
"32" 2.01185894342771 1.50486840937499
"33" 0.856933002290791 0.685417593957874
"34" 0.767632488659743 0.572980070439213
"35" 0.948889889278811 0.717305893296482
"36" 0.965766920974314 0.732041308662749
"37" 0.881309060530563 0.661644287783816
"38" 1.93444411368407 1.59815874669993
"39" 0.801725496344348 0.62258383813211
"40" 0.635250070713346 0.479803013779456
"41" 1.27425886484846 1.0079893873911
"42" 0.945438976553248 0.718586809759104
"43" 1.44876790356238 1.05321484289192
"44" 0.947990726154688 0.696448089897501
"45" 0.928818807272315 0.694219911705437
"46" 0.821049647315488 0.60647453149418
"47" 0.788227653561639 0.631178157037153
"48" 1.05517709619178 0.75613587982755
"49" 1.12139978001608 0.815175406168923
"50" 0.888785693384598 0.697558181774419
"51" 1.23269854038271 0.98423463191931
"52" 0.515046860486494 0.397240827127684
"53" 0.649714819897923 0.511396024369162
"54" 0.766190163906684 0.565315792739153
"55" 1.35347301197633 0.796513212089494
"56" 1.04314434794812 0.791491600515249
"57" 0.860470685149176 0.638044542571167
"58" 1.26007275121714 0.971080692797059
"59" 1.01556571247854 0.768021339200107
"60" 0.957313892738416 0.692368062672768
"61" 1.27982905551063 0.911920468847017
"62" 0.950646502587594 0.689980348133459
"63" 1.10576066391012 0.789140721257898
"64" 1.15569739760731 0.868003995150316
"65" 0.814158959148467 0.593968636477209
"66" 1.09437566959187 0.845671948005405
