"111010" "111064" "111065" "111095" "111102" "111217" "111399" "111577" "111657" "112087" "112131" "112167" "112173" "112188" "112209"
"1" 10.0058391862329 11.7348943052953 6.2467238565049 7.6826074827552 8.53834884940999 10.8276268541996 9.27975938682201 12.1479192590057 9.74267192643704 9.10692936375521 8.10216371564782 11.3203018522498 7.36614381634647 12.0919213681571 6.73100537491695
"2" 9.69722029106209 12.937069159471 9.97713218478905 8.87123071285554 11.2784995345858 10.0344125814476 8.81357033532691 11.7831755754913 10.111953058312 10.6052947188964 11.1211112439027 11.1428990681547 9.78488926449108 11.0688790599718 7.80409996784693
"3" 10.5509199101096 14.204058512642 11.9939711667379 8.52817438812664 13.3982391328376 10.753271855325 10.2628990262802 11.93457280463 9.93444704077013 10.2198005665486 13.9338390897461 12.1331445890445 11.7205075581267 11.4366288144048 9.78317985980958
"4" 10.8723693820955 14.7989089823526 12.081277600009 11.4998682137967 15.5991855501734 10.9439494584188 11.4086184192562 12.3315381122634 9.68893043532406 11.1310814043319 15.571919395758 12.0056347338389 14.44874626291 11.916939828666 12.5023934667513
"5" 10.4615187486505 15.4639417217413 12.6994878433381 11.2567684881773 15.6539235089589 10.9552343951849 10.5412077760305 11.7481617750513 9.1076712314912 10.3056851482803 16.2719733912326 11.3426032533011 14.1901818833644 12.6766889046595 12.1932287702372
"6" 11.6429852277055 16.2855809692381 12.5742813952114 10.8371354740323 16.1775920829456 10.9429410963212 10.5082321204769 11.7835371119772 9.25867205634268 11.3673162527189 15.9409310663762 13.3403461538319 15.0524022550055 13.8172739975952 12.9722103249485
"7" 10.9487820854837 15.9391987213334 10.5000752401584 9.26523259365702 14.2940896567218 11.6253586835187 10.7734826751098 10.8852243585969 10.0347913367723 11.4356950153275 13.0282896566489 13.2442902456155 12.5243650121815 12.6842181784018 13.0104248375892
"8" 11.0283497482283 15.7136399866307 13.4038314785204 6.8601075137331 17.2230216588921 10.7644243213503 11.5228062177728 10.1301889419022 9.87891026964431 11.9331197869464 15.5056884468787 12.3842307073686 7.8548326897499 13.6765767498629 13.327799827078
"9" 11.0800227033653 15.7651727491141 11.9948839591191 9.96230354422335 13.8104970318409 10.6944888779989 11.9483763946056 11.5730665861523 9.58091720666877 12.0983555207297 13.0362652092776 11.6992466822372 12.4346021401524 14.9830753019964 14.5625520362078
"10" 10.0454087583563 16.2871840627854 13.5369412264284 12.6721587829878 17.3798522352953 11.5069136969193 12.7442874014381 11.6280564106626 9.03054917838343 13.0513718568416 16.1987228061181 10.1661105232557 16.6766787019968 14.4254184829421 15.6010515472697
"11" 10.952740514667 16.5763014260997 14.10330496547 12.6671681547193 18.2112826610031 12.0390013887605 14.2673747221815 10.0446088375756 9.71645828770743 13.5727745691463 17.1386524477719 11.9745038859894 17.7549530811746 13.8357271977535 16.6709764662164
"12" 13.0439809667097 15.7384008196963 15.1855858968777 13.0928354073131 18.7513532666127 13.0527780801484 13.357095611001 11.5024085615784 12.7938210131876 13.1369149336695 16.3935939848078 15.9306083989241 18.9998108796984 13.9286076404788 17.0831216756008
"13" 14.2588224438292 12.013494208655 10.2429645196116 12.2111873123269 16.6845379930228 12.0762667602532 12.5240679180716 15.706112061375 12.6791407124635 11.880623562897 14.2337529744831 17.0724208112283 19.3074077407218 12.2175830257941 15.3585536576746
"14" 13.3654894224583 8.5489593849453 6.36672152624106 8.71091556229382 11.7225072865388 9.12142788680961 10.6647280368206 15.1503092354032 8.18153205221765 8.46743168711854 10.3587757151922 12.9064467883075 13.2564927339919 8.81068438854876 11.0895328985904
"15" 10.25807917582 6.72128995338717 4.57022967215917 6.68912526934625 8.97557725754793 6.59887315227691 7.9215925535207 12.7451951644294 5.44848830155912 5.66226853314623 7.02088108641872 9.4375645381037 7.77195875481814 5.52324619232051 7.62917815680564
"16" 7.39668824798918 5.2315222897376 4.26709895150931 5.55283767787916 8.4793963830674 5.20309337127931 5.66178826997253 11.1501215804625 4.21337105805752 4.60696309051686 7.24730846154338 8.93965548224726 6.40872335258204 5.17815696758051 5.50986744598458
"17" 6.77175693532203 4.479789928965 3.47256676877123 3.95950839539707 9.02252432400034 3.70203452711974 5.28186946092958 8.97586005229121 3.30622461960111 3.29833337537264 6.46831606684812 7.81203857550997 6.14164221553689 5.33767391251192 4.14410678621351
"18" 4.94706321449691 4.09176145793667 3.64288074748674 3.2556607238211 10.0779494607388 3.11450613159961 3.91204618812298 10.4417885746972 4.1424307547938 3.11651498660601 5.78653663799181 7.73413364055738 7.45829509756936 5.57154034184363 6.00906649992921
"19" 7.66935813079308 6.40480175489476 7.03912116282973 5.23720188642925 13.003131015759 5.88956210273437 6.14431868006593 14.2250433162938 7.91259591924996 4.6331861804775 9.48360122601606 13.3526061137999 12.2876533709008 8.03729359276401 10.2098645702152
"20" 8.95229350555245 8.87639460223114 11.6476542376988 8.64085521693174 18.2512708593671 8.28873847723939 8.75888794034472 13.1135070941728 10.0632840242247 6.83258345197065 14.8215544378036 15.6891142211784 17.2018582151935 12.5191625136158 13.0570569535488
"21" 10.6390156759697 9.6680244090821 11.0404870083333 10.5289755524808 17.373992395672 9.70542222156072 9.09401866321612 6.51193728713012 9.97467993738232 7.60911248674956 13.7082527147509 14.9179527674996 16.4704531072625 12.2406657275815 12.4380330019319
"22" 10.1917343280418 10.0878397113353 13.1189949142041 11.1849557444697 18.107172602177 10.7113986972831 9.85278380549736 13.0731811677877 11.1352748822353 8.22281847667545 13.9005045104503 13.4723944924623 15.9528877193427 12.5005782827756 12.0999870053407
"23" 10.1068043918534 11.9008925938801 12.5655336704197 10.1743657795347 17.3322270171134 10.5634516306794 9.88104613895928 12.4341667270571 10.6256222791141 8.96628920609658 14.9818661297543 12.0978911689039 16.175016883154 13.8635732483782 12.6849820224066
"24" 11.7459884498513 13.0633770267117 14.1786598927684 12.4279329541832 18.0845899781282 10.74404256443 10.5110278968406 12.3231746016649 10.319935702432 9.95022925871568 16.5455462943494 13.2173444769259 16.3911065991039 15.246262966949 12.7425375820195
"25" 11.3582597611848 13.2071286520755 12.9216478698663 11.2248789927233 17.2020070471428 10.4978644588477 9.84310879992334 12.4985519298544 10.7504913533615 9.8327021528513 16.048392647241 13.7545069284369 15.8625481869015 15.2449760063846 12.5102229357099
"26" 11.2111760545597 12.7246666878432 13.200794197247 9.67006103409531 17.0133917596835 10.1688522403263 10.5977552229393 12.6047803916445 10.6147493857305 10.3009599178545 15.0440375067265 12.5119315425868 16.1247888571071 15.0832078561412 11.8103674512517
"27" 11.5820318958044 13.3030878768154 12.3054793663825 10.2085637172251 16.0050985559781 10.8639859356056 11.5011584151866 13.6253628401996 10.4313918913693 11.3619403751798 15.1620546641627 12.6062246888407 14.6774941415789 15.1561967775865 12.014114172777
