"Metrics..rmse.forecasted_true..j....forecasted..j..." "Metrics..mae.forecasted_true..j....forecasted..j..."
"1" 0.764255875734992 0.592885726384268
"2" 0.629592261888304 0.488904064329796
"3" 0.822343748109843 0.65871530798703
"4" 0.327666801108959 0.272899089166891
"5" 1.21976617801343 0.891805962157947
"6" 0.460642262333619 0.339324785551989
"7" 0.81662255544279 0.608910394574952
"8" 0.694962412837624 0.485985081523662
"9" 0.826038903954022 0.66334454642317
"10" 1.04784442993722 0.792996606665764
"11" 1.33219615122882 0.992069267293613
"12" 0.737941283885926 0.591923306832587
"13" 0.674419745469125 0.508968912266949
"14" 0.778247464478338 0.652778374249193
"15" 1.34508839626264 1.17571307572477
"16" 0.576508929249201 0.428086567500521
"17" 0.474286972046199 0.373268479889383
"18" 0.590481776472955 0.451191019630268
"19" 0.77313305953896 0.609100852685893
"20" 0.913924918352488 0.75109810947714
"21" 1.28863218383579 1.12529462765973
"22" 0.74929741122755 0.637355333781266
"23" 0.43351492805321 0.335785472113754
"24" 0.523975509546349 0.386948037268008
"25" 0.719643573398403 0.553225901591816
"26" 0.811851290878167 0.635469544648041
"27" 0.593916899775044 0.484149323298927
"28" 0.683340577030659 0.498132592180577
"29" 0.722889195196241 0.501893980011098
"30" 1.30318455791818 1.11270921561987
"31" 0.606387318504995 0.457586433898803
"32" 0.547207062157637 0.420134891591161
"33" 1.1038111919296 0.86455311600198
"34" 0.48927647058396 0.3376761909019
"35" 0.548272373463445 0.414050595201372
"36" 0.455412925123027 0.336379711160607
"37" 0.744097041875991 0.55863287872098
"38" 0.804506079489976 0.666512368876164
"39" 1.00982315257437 0.720910415017174
"40" 0.884594450482545 0.638726259619395
"41" 0.52944553111167 0.399622560453475
"42" 0.677980100515475 0.471402683311265
"43" 0.800290005709406 0.661081787364784
"44" 1.0389515132855 0.808578874028989
"45" 0.832378391189829 0.656273435834514
"46" 0.770795283809614 0.614033950624361
"47" 0.623597476155304 0.407023648973044
"48" 1.83642664920508 0.999583055458061
"49" 0.894766532052445 0.640207899390669
"50" 0.420810598943454 0.312355197536401
"51" 0.648887438766394 0.542477685171116
"52" 0.704000799892899 0.533697990388702
"53" 0.924994297126806 0.753736204565635
"54" 0.582978396539556 0.440691572891862
"55" 0.639923691966573 0.516433967213495
"56" 0.467334735661446 0.353303854159438
"57" 0.666635291120305 0.463500219038892
"58" 0.483411729315354 0.32804035033179
"59" 0.661109409371426 0.474680343371961
"60" 0.562268437335514 0.445158246314699
"61" 0.438268758443863 0.311580308407546
"62" 0.457130631396672 0.309717269416029
"63" 0.951067908649124 0.652446074419889
"64" 0.578355181426139 0.428193613234044
"65" 0.411505986315697 0.328403270042176
"66" 0.724534471774551 0.603208180315963
"67" 0.6112382789952 0.421277214948963
"68" 0.687612579470358 0.510872434328855
"69" 0.727703808016976 0.559957955474088
"70" 0.890605877556086 0.661163546468744
"71" 0.350898956298937 0.26105002163214
"72" 0.768098841076181 0.625959373481264
"73" 0.574082929700135 0.447231785192092
"74" 0.912008031079842 0.63014314649895
"75" 0.755525159478903 0.560308528359461
"76" 0.584831604075777 0.428285091711778
"77" 0.557663485961558 0.367323924177574
"78" 0.512543310728249 0.385915144996464
"79" 0.925395467106584 0.656966179120489
