"rmse" "mae"
"111278" 1.62765253979441 1.31173926320047
"111279" 1.80608103690695 1.49667783743645
"111301" 1.51572569516818 1.25005652958284
"111302" 1.8279519833585 1.6616076868633
"111389" 1.72307437058495 1.48283951265947
"111392" 1.60679041305205 1.3168674907982
"111395" 2.03961464993901 1.78383153940628
"111401" 1.04327861651572 0.815137483464031
"111402" 1.28477647080308 1.02147450539591
"111404" 1.98394905347349 1.70132375746752
"111410" 1.90562505925633 1.6764371928871
"111411" 1.50305446974979 1.12889206621965
"111412" 1.21910846747772 0.893650937417205
"111413" 0.917130395976172 0.696987271826993
"111414" 1.42873182840664 1.10320487505621
"111418" 1.09388645392109 0.843816595888627
"111419" 1.55508268319198 1.24704699171329
"111426" 2.19619789387376 1.9863806257909
"111433" 1.76143397644351 1.53072508585027
"111546" 1.7800911556949 1.51932334085578
"111547" 1.81788151819897 1.56335306204839
"111549" 1.15752410560851 0.877000646629568
"111557" 2.00062591329891 1.72473014688433
"111559" 1.45031004335333 1.15385038663758
"111561" 1.67514789866697 1.39940059658412
"111562" 1.7317854684378 1.42614700505802
"111563" 1.97899633214875 1.71118759184412
"111564" 1.42834267840418 1.13807626789919
"111567" 1.62780512635383 1.33825544315628
"111570" 1.92742342464092 1.68191616855598
"111574" 1.76005191067318 1.65796706523856
"111576" 1.28873784422459 1.0426510851533
"111580" 1.7525959490475 1.4048353639714
"111586" 1.47327485575498 1.16149154522228
"111590" 1.60837699806009 1.24976070970735
"111593" 1.50861922965358 1.21853800994864
"111599" 1.53543452403917 1.25072758000039
"111600" 2.05332928269395 1.82807237850009
"111623" 1.17359172179436 0.898701935872699
"111628" 1.53046567655062 1.12702615120161
"111633" 1.93536188796482 1.77573242283377
"111637" 2.2695080737158 1.94418783551829
"111642" 1.82818567207139 1.533152476335
"111644" 1.3577193414348 1.08600825454665
"111652" 1.89311217563056 1.68063601911651
"111653" 2.10465937785201 1.81620407593275
"111654" 1.55567425557316 1.26387614008768
"111655" 1.667565454297 1.33504538616086
"111663" 1.59514796252115 1.30902946229356
"111664" 1.43145363665117 1.09998006750892
"111678" 1.94827436472234 1.71187212309788
"111679" 1.57671987783343 1.18803428345157
"111680" 1.78929779352239 1.39157640980538
"111682" 1.65599377677103 1.38534489345557
"111683" 2.03871487273746 1.84853103843
"111685" 1.49136370840777 1.20856054386219
"111687" 1.50540218648448 1.23374188276248
"111689" 1.71297258810195 1.44495534285167
"111690" 1.05666076885183 0.870307890922578
"111696" 1.64108681481682 1.32246977328941
"111697" 1.72916427238587 1.36627751181131
"111698" 1.55661072850702 1.19256318679825
"111700" 1.39099467762887 1.09500601040783
"111701" 1.66972407303056 1.35730400270677
"111702" 1.91742936358212 1.69129883536588
"111709" 1.74186511705152 1.48900384131419
"111710" 1.78143653353919 1.47953507239442
"111722" 1.84252951283871 1.61450793097665
"111732" 2.34611851543063 2.10533926146544
"111733" 1.90316847030064 1.48682278410855
"111736" 1.78251289137245 1.61244825140935
"111742" 1.59022260940647 1.31762447819401
"111743" 1.27545046430233 0.968635983701655
"111744" 1.54893506036218 1.2678994614391
"111746" 1.3600690823114 1.06080690788631
"111747" 1.28709461559748 1.03067446100051
"111749" 2.0062859555703 1.78623303879066
"111759" 1.25893930536051 0.977142570489535
"111765" 2.05205172376133 1.82419287313426
"111809" 2.01036848524344 1.91044173144277
"111821" 1.30347008025301 1.08022612992449
"111833" 0.890347330134175 0.736334432977132
"111835" 2.22171495489145 1.84895141959396
"111836" 1.8022344081943 1.54877032832825
"111841" 1.65519578958484 1.35807234862286
"111848" 2.00226144827141 1.77026599176943
"111849" 1.58795153915716 1.35088758320015
"111852" 1.75531873916245 1.50166824718648
"111853" 2.08970731856154 1.91350512969078
"111858" 1.1320400802901 0.934737169737297
"111859" 1.78487618096103 1.63458433103933
"111861" 1.44282031830298 1.15718604187309
"111864" 1.48599010455806 1.18367775646269
"111865" 2.06731727386928 1.86801459721716
"111866" 1.66982401868462 1.35020745903971
"111867" 2.10347671983154 1.92322850782328
"111870" 1.44242813872289 1.17280685132945
"111874" 2.10762102266149 1.97603774447666
"111876" 1.73658559544059 1.45395405418388
"111890" 2.15108862829692 1.82444427249916
"112033" 2.03456722531435 1.64433939675834
"112072" 1.91015114442873 1.64429751017059
"112075" 1.28891142514253 1.01375402255753
"112082" 0.80159993351653 0.61049235520216
"112083" 1.53869722804942 1.23431623842981
"112091" 1.5582842076697 1.20000998477622
"112092" 1.73664670673507 1.4302681428126
"112096" 1.50034693836465 1.21521547862364
"112102" 2.13909184577875 1.95777059201839
"112104" 1.28118435689269 1.00805020140855
"112108" 1.34607436016972 1.06474388058935
"112110" 1.86297194147135 1.63250579003406
"112111" 1.35128725699702 1.07886756570115
"112112" 1.68230692443479 1.28811143251689
