"rmse" "mae"
"111006" 2.11325690176504 1.7577832339635
"111010" 3.577585184725 3.14750639326307
"111015" 1.80305039302036 1.49642306421371
"111017" 1.51759945411805 1.2460985012501
"111018" 1.71597115531076 1.22126098146817
"111028" 1.76676250213473 1.4366124549124
"111063" 3.10099221602253 2.29437802132046
"111064" 4.4681329329358 3.9444798727308
"111065" 3.07793549566214 2.70899697167533
"111077" 1.54460907815931 1.22124378892202
"111095" 2.36600770937796 1.93184796718113
"111096" 2.495995200336 1.76121479017697
"111101" 1.84956926821817 1.4899713555003
"111102" 6.73249976660108 5.81946808155453
"111106" 2.29870795743076 1.76221258194939
"111115" 1.42254614752301 1.11421145719649
"111119" 2.63097903980155 2.04318402720633
"111134" 1.70168881103522 1.35092230250192
"111136" 2.50176060798792 2.10316985364641
"111165" 2.54986604396651 2.11925795595684
"111200" 1.72212923339921 1.40891334948161
"111211" 1.74230959084524 1.42397064856272
"111212" 1.82281460392043 1.40589825456105
"111217" 2.79658639466991 2.46912844794137
"111229" 1.37667593638948 1.07469571841558
"111230" 2.58508973840088 2.14335641849306
"111245" 2.3172852621104 1.77506661379072
"111300" 1.46001950044413 1.14427915220563
"111388" 1.87091652655052 1.48586001050132
"111390" 1.65772224212879 1.27493814026969
"111397" 1.21089116276337 0.915689146786644
"111399" 2.7393777468098 2.21415689987001
"111407" 2.4430053566081 1.87833028777289
"111408" 1.69018448257629 1.43517422061042
"111434" 1.73714147740604 1.39977616960737
"111571" 2.52001143965916 1.86137309025507
"111577" 5.22330370752093 4.76760896733299
"111578" 2.94157369789972 1.98014423152984
"111579" 1.89505243377903 1.52635275796557
"111582" 1.99302886757946 1.50928121589782
"111583" 1.81269649030228 1.33999448214486
"111609" 2.23858089306064 1.81087615756232
"111624" 1.8034923884983 1.43345043751247
"111626" 3.06552490001105 2.60041017484514
"111634" 3.08397408650107 2.59934035128185
"111639" 1.50614726064488 1.07628674742835
"111645" 1.82016099417783 1.43022534022937
"111649" 2.01594611808124 1.69740003306071
"111656" 1.65643354139843 1.16911770224344
"111657" 2.3941300043575 1.87088458374114
"111719" 1.48905502571459 1.07492375341143
"111720" 1.84896602610802 1.5167372253857
"111726" 3.86178771340273 3.25146705955324
"111758" 1.78093596922812 1.39039008582433
"111806" 2.51954867393877 1.71627795677791
"112037" 3.50552029417147 2.62480045653601
"112062" 1.62304375025247 1.28689335739196
"112077" 1.43188352309416 1.15575343227235
"112084" 3.7201412515447 2.96108554664642
"112087" 2.55893472431908 2.22043048263429
"112105" 2.45623817679011 2.06579780201685
"112117" 1.70270364808353 1.27988786135325
"112130" 2.26449898687946 1.8951533632672
"112131" 4.76172708506849 4.28317543367204
"112132" 1.92430027735307 1.51987259692994
"112145" 2.43734186751769 1.9971364377983
"112146" 2.75000098782161 2.25357264916253
"112149" 3.74196051194138 3.2996373914537
"112159" 1.7873651752305 1.32218946171564
"112167" 4.94022885835474 4.30000007780771
"112169" 2.02121099041263 1.61823598983099
"112173" 5.45958719284745 4.70729861757566
"112186" 2.26535850711696 1.64761149390993
"112188" 5.67286057275711 5.22954627443495
"112199" 1.96656544470218 1.49355231869107
"112200" 1.48378897204595 1.11251295274629
"112208" 2.04891959936101 1.48492958131215
"112209" 6.20463291918425 5.4546777214126
"112222" 2.34866438632321 1.81092277575145
"112228" 3.35905461592342 2.73713069804055
"112230" 2.24735204311255 1.71820956377605
"112250" 2.30324232512593 1.89602950207317
"112252" 3.67732564915494 2.86705934129291
"117111" 1.63457247454641 1.33908195519372
"117112" 2.12804640752556 1.75301172891647
