"rmse" "mae"
"111014" 1.46822058138788 1.39807649406176
"111025" 1.105018806294 0.908227870287025
"111027" 1.26513628683504 1.01182022923345
"111048" 0.442666299311239 0.322507967663237
"111050" 0.740888899021779 0.556278548222118
"111060" 1.04296104552911 0.833111992954864
"111070" 1.07815805702927 0.800523612126613
"111083" 0.682959733926349 0.539041496021218
"111086" 0.629251865351157 0.4575437413771
"111111" 1.17499252947061 0.844957682173025
"111118" 1.30041563658053 1.03150041626961
"111132" 0.454474491358825 0.352557213282207
"111138" 0.642928210923763 0.494335266602749
"111139" 0.841990992926791 0.641025199429951
"111144" 0.686776066940467 0.574274748670866
"111147" 0.466151975118594 0.36062448009806
"111149" 0.489819624481607 0.357854193901455
"111154" 1.20724496796346 0.973748735731556
"111157" 0.502576277472553 0.365602252216377
"111158" 0.468497809758018 0.343820438069484
"111167" 0.479524540808705 0.342489076595884
"111175" 2.03263553115367 1.64370128541882
"111180" 0.946778751633639 0.813034337555227
"111190" 1.63756254779906 1.2979192950129
"111194" 0.635804232095559 0.459877528650799
"111195" 0.867865796225358 0.716128864310469
"111196" 0.541927971539559 0.405702852987865
"111202" 1.00173311074657 0.965717435359009
"111204" 0.743368053402539 0.522186004123565
"111207" 0.58434283661564 0.511204917999676
"111210" 0.536804703676867 0.405838018810749
"111213" 1.24682825582929 0.944187270466866
"111227" 1.53892861364053 1.26557323873024
"111231" 0.55083426175011 0.407600800452346
"111268" 0.434036063090279 0.330095773873868
"111269" 0.575317191076076 0.406645980114218
"111302" 1.05831043969117 0.909159778269889
"111373" 1.43291047557914 1.36719796815108
"111395" 0.951373969466535 0.804682905774031
"111396" 0.598500535698406 0.493140179299551
"111404" 1.24538996230553 0.985244805163618
"111410" 1.18101705353431 0.99441255514319
"111416" 1.23556968644411 0.921911509181015
"111425" 0.643822750292895 0.46675162092523
"111426" 1.2818192829342 0.889771108781439
"111429" 0.430366489591914 0.32781562991445
"111433" 1.39161179906748 1.15610182876847
"111436" 1.26545069859261 1.20405792776081
"111437" 0.653726792745714 0.544483469220492
"111438" 0.916037161559414 0.869752899212471
"111439" 0.586927297217385 0.475539556649895
"111440" 0.824484982912562 0.778250687511383
"111547" 1.68969646754375 1.34377609796344
"111563" 1.11557071340769 0.897861591005611
"111567" 1.91204474268375 1.55703094028102
"111569" 0.939134797878563 0.903410716949947
"111570" 1.24615591949727 0.999805696810756
"111587" 0.997429051018979 0.971515391662764
"111589" 1.24293488316118 1.20678392731311
"111598" 0.874883161424053 0.671436535742548
"111600" 1.31089540157139 1.02353317090682
"111610" 0.678476463710936 0.50513465546554
"111631" 0.750346907001447 0.559292900503486
"111633" 1.01223989206122 0.861862058734705
"111635" 0.401058252039191 0.347274797400785
"111637" 1.32094269015936 0.833336882324351
"111652" 1.13095436616392 0.96394525101885
"111653" 1.15226016801755 0.875508076132668
"111661" 0.782639555447308 0.613599549917664
"111670" 0.984025008619184 0.677335101483597
"111673" 0.844902031195226 0.733443596727507
"111676" 0.438296738714258 0.331115836877908
"111678" 1.14854409137187 0.925775960387446
"111683" 1.16282661795333 0.90188236167851
"111684" 0.739082697547309 0.589652883812367
"111702" 1.19166795104917 0.949528003432968
"111722" 1.32298879022056 1.0447439516033
"111732" 1.72198318410511 0.970048592360625
"111735" 0.559814549215054 0.514725804732906
"111736" 1.08426578611579 0.891802171232019
"111738" 1.42390512108463 0.881787667505555
"111749" 1.01001936683097 0.799075679227757
"111762" 0.739935338778371 0.562294409721501
"111765" 1.03534240795285 0.86579980140137
"111767" 0.634108762681599 0.517700953684534
"111773" 0.554109901320681 0.461394335313449
"111774" 1.31848166845703 1.25232516350122
"111809" 0.965985548747421 0.861822456231418
"111818" 0.723359701926756 0.677843929106092
"111823" 0.453164871896695 0.354255341142321
"111837" 0.8760020301843 0.615268996526784
"111839" 0.96240485460914 0.927132456557334
"111853" 0.922540372015286 0.722109762893156
"111854" 0.435643096709045 0.367015530982661
"111855" 0.878199628820989 0.676664483055011
"111858" 2.40503420658487 2.22203347198585
"111859" 1.2671453338779 1.09111092620274
"111860" 0.365627745640257 0.273318178046081
"111865" 0.971647726425499 0.770068908419921
"111867" 0.913331899586792 0.716619691843457
"111873" 1.30410570093137 1.26095305802633
"111874" 0.67198863019661 0.560034624195856
"111875" 0.476351411998969 0.341157973235562
"111877" 0.4083646813345 0.350773322915085
"111886" 0.823081679833059 0.641576941727457
"111887" 1.41559622033002 1.35250151887659
"111892" 0.53542584700492 0.405426092600066
"111895" 1.12455908710062 1.05271680827557
"111896" 1.21897720777951 1.17433876846404
"112009" 1.3506045890924 1.30083452687472
"112030" 1.16192503076117 1.12394234693164
"112031" 1.0961688361838 1.05780946637941
"112033" 1.47535676574379 1.21487630000611
"112038" 0.871122775234501 0.783050994146059
"112044" 1.31262077237169 1.26439348963632
"112054" 1.44632873942394 1.37881334579369
"112055" 1.37994321446033 1.31985746728617
"112057" 0.435356488955234 0.374815926519084
"112063" 1.33043726404709 1.26804128100002
"112065" 1.4611191826776 1.39167020066958
"112066" 1.23845500675803 1.1939015153304
"112067" 1.10898279702904 1.07755695873821
"112072" 1.31417088478038 1.06660415778879
"112099" 0.624393923973849 0.538820002141075
"112100" 0.878544821956756 0.397300927464546
"112102" 0.728726165625749 0.558801971266005
"112114" 0.328993735911487 0.268372787980995
"112139" 1.70924779382898 1.34485186446319
"112150" 1.49814366311309 1.34110826217712
"112151" 1.96601277262353 1.6629552139216
"112152" 0.398859196200559 0.280875301983432
"112153" 0.857318731458882 0.822656560221551
"112154" 0.435200488620599 0.353103749009163
"112157" 0.45304758100577 0.351140275367858
"112158" 0.272859871043174 0.214300047242263
"112160" 0.822340208557943 0.636609359340047
"112161" 1.25620570201059 0.982061857427859
"112162" 0.445764878236641 0.366263409404717
"112170" 1.50537107098546 1.22970523254393
"112171" 0.582505032495621 0.460894721003847
"112174" 1.2990275148014 1.25168215765972
"112175" 0.422482823330701 0.335226796686366
"112176" 0.532268844259543 0.418343959437382
"112178" 0.711396364981053 0.672553353107922
"112179" 1.16776280250426 0.959997032328006
"112180" 0.331411872608499 0.262311745488502
"112181" 0.390783579795559 0.329694209832521
"112189" 0.879786877903417 0.812370191161595
"112190" 0.499988712957774 0.420624769181486
"112192" 0.701332384860284 0.640283935957863
"112195" 0.947345928509827 0.793389465972355
"112197" 1.33256190231887 1.27570373467358
"112198" 0.638542768484092 0.456299559853758
"112203" 1.25568913505703 1.19404430744913
"112204" 0.805004691007199 0.771669910081984
"112205" 0.857270970091884 0.687688279658597
"112206" 0.694044536225567 0.654052702441859
"112207" 0.95083514698406 0.861930289292146
"112210" 0.865313741455428 0.812921246895525
"112212" 0.534308714952829 0.476040789030469
"112214" 0.706518710212309 0.637676708866869
"112215" 0.340575988634847 0.26980906691835
"112216" 0.922841144526849 0.881038247510365
"112217" 1.44425752812475 1.37381274844124
"112218" 0.644001522473184 0.549315326046376
"112219" 0.783600886369896 0.689833519569087
"112221" 1.35869392187035 1.29952595903249
"112223" 1.25811636930882 1.20900893731155
"112225" 1.33864630724638 1.1452750764281
"112226" 0.650078598248371 0.549833430729924
"112227" 0.645726432998782 0.546926600959974
"112231" 1.22477953432778 1.16794999883137
"112232" 1.10858041295899 1.06020933546585
"112233" 0.703433423897909 0.661944977329648
"112237" 0.444226963500859 0.334310130186258
"112238" 1.45723969776025 1.38739412025573
"112240" 1.33958114977087 1.28164849733531
"112242" 0.369084631256542 0.27395158542116
"112243" 0.334082473330674 0.252989112099343
"112244" 0.804451674651678 0.632786648143095
"112245" 0.637699272412294 0.512189315122413
"112247" 1.35994472410185 1.299437718304
"112248" 1.3661682686905 1.03861593950552
"112249" 1.13216244561509 1.05857018970289
"112251" 0.867347704142651 0.716927751230815
"112253" 0.527710742240345 0.455704808336591
"112254" 0.671216058692197 0.562644839158323
"112255" 1.10808672885223 1.06741082951947
"112256" 1.10919667790381 1.07436021323355
"112257" 0.988968419755549 0.886688880757775
"112259" 0.47720341517231 0.402626231219844
"112261" 0.37851918627851 0.295683919159619
"112262" 0.697275087025434 0.525902417537098
"112263" 1.16187062249815 0.884275441097409
"112264" 1.38303073677071 1.31539390083514
"112265" 1.31637345475519 1.26497385400553
"112266" 1.16879797149814 1.08081038380559
"115001" 1.44271622785972 1.37406289399332
"117109" 0.819770121664352 0.628722527519909
"117130" 1.45758486746836 1.39365116353073
"117113" 1.77432626152269 1.57529500065342
"113003" 0.628273778415143 0.498521608360656
