"rmse" "mae"
"111020" 3.63941832822201 3.20044417996255
"111022" 0.899035203919271 0.65946524296261
"111023" 1.31264498352883 0.951393189512737
"111024" 1.78837685320031 1.4835218838616
"111067" 1.14683111001408 0.867820182354488
"111110" 1.05773435940588 0.814368804383656
"111123" 3.22601065775386 2.86466258065587
"111156" 1.16192191432035 0.907389456321323
"111169" 2.96619298032167 2.5075753040291
"111170" 1.59350502626691 1.26681916748077
"111173" 1.12053184082872 0.871436886581542
"111183" 5.84141772429816 5.30312227567642
"111185" 1.73404326450803 1.29955084813966
"111191" 1.22376672328892 0.999137301435925
"111201" 1.17267592823628 0.958265008672835
"111203" 1.10409263481793 0.923362933543372
"111206" 1.60530795565355 1.33278417949222
"111218" 2.23282765213288 1.63950438992637
"111220" 1.97384662156229 1.7253532287416
"111223" 1.4292800197642 1.1597210079511
"111224" 1.33766876625921 1.07256559302845
"111417" 1.18427208842495 0.904961032940093
"111428" 1.69337758712365 1.41445921594907
"111430" 2.56871304941057 2.12970202183723
"111431" 1.42200647256216 1.11863694938932
"111550" 1.65536140611569 1.36896636063712
"111555" 3.68422621167081 3.31907888962125
"111585" 1.52891386902123 1.22597586765743
"111667" 2.08511234080941 1.85996155198188
"111680" 1.85405229341187 1.52162394577738
"111696" 1.97378885662324 1.69986588058699
"111699" 1.53997275574359 1.25571511731753
"111750" 2.02062311669023 1.64076052121662
"111751" 2.20719831134959 1.85992771273341
"111832" 1.92336237245902 1.60438808584516
"111885" 1.01309843831848 0.763473448430924
"112070" 2.07069802115224 1.77869140647782
"112094" 1.04269817448234 0.862046132612985
"112096" 1.88110185460304 1.62157334069979
"112097" 1.36297988418369 1.18454273294721
"112118" 0.993425718108495 0.779262123454563
"112121" 1.34400141556454 1.05149416686088
"112129" 2.50564057088015 2.1601233164091
"112211" 4.19777561787469 3.82010047092968
"112239" 1.19550993562204 0.934845315568409
