"rmse" "mae"
"111020" 1.70218719455702 1.29244728954053
"111022" 1.47415771086861 1.157474901591
"111023" 2.79504846298475 2.43314424944165
"111024" 1.27007722428654 0.857346997617546
"111067" 1.39195006537373 1.04524584841493
"111110" 1.30759699824404 1.03266068941608
"111123" 1.54369920859664 1.30146177751541
"111156" 1.56306248072348 1.25867607906581
"111169" 2.08755865844702 1.60275305872852
"111170" 1.46796772138207 1.1849708882263
"111173" 1.55420065968686 1.15929577922247
"111183" 2.24507605524039 1.65372498458082
"111185" 2.50156160387625 2.07406684480206
"111191" 1.25550672769305 0.974408696462662
"111201" 1.36998472243672 1.06539443380951
"111203" 1.08053368463285 0.794698116472071
"111206" 1.19637564311773 0.966709762077404
"111218" 2.07286691736368 1.29327528334714
"111220" 0.96035354417767 0.697563248324796
"111223" 1.04390462261961 0.796215089091858
"111224" 1.47752556015908 1.15277635217792
"111417" 1.14731429585618 0.879728332238152
"111428" 2.42276553269275 1.97902848472412
"111430" 1.44628774952334 1.0321117799825
"111431" 1.11767550805113 0.938965217109695
"111550" 1.59253081260837 1.35422560655164
"111555" 1.75913838811625 1.3269163443785
"111585" 1.60836560034533 1.188322967141
"111667" 0.902464464435415 0.698384796704224
"111680" 1.49537789266419 1.15083853925757
"111696" 0.820115675925516 0.626972534950278
"111699" 1.14390051458477 0.883157530779374
"111750" 2.12366743216504 1.72598042906008
"111751" 1.48043444009648 1.13453446683299
"111832" 1.55260281997541 1.17617202064028
"111885" 1.60869654189328 1.28429874947683
"112070" 1.53148530253247 1.22872877213186
"112094" 1.11510459200837 0.935572910648683
"112096" 1.05445598735741 0.800673439537403
"112097" 1.40350581668458 1.11821221330377
"112118" 1.04078213000221 0.758104910904386
"112121" 1.20457595403204 0.923094385663262
"112129" 1.39677425621432 0.946667447905709
"112211" 1.98918081667515 1.58248528319994
"112239" 1.07399659507178 0.878029951122514
