"111020" "111022" "111023" "111024" "111067" "111110" "111123" "111156" "111169" "111170" "111173" "111183" "111185" "111191" "111201" "111203" "111206" "111218" "111220" "111223" "111224" "111417" "111428" "111430" "111431" "111550" "111555" "111585" "111667" "111680" "111696" "111699" "111750" "111751" "111832" "111885" "112070" "112094" "112096" "112097" "112118" "112121" "112129" "112211" "112239"
"1" 7.75324642218717 4.37462425778908 3.52250836769279 6.94539599017056 2.88862931941494 3.97590857535436 8.42975885410444 4.3296002597692 4.79159229981797 2.69200226068063 4.09177994555993 9.02217823608558 3.78240544421139 3.97270529202276 3.1765417756677 4.53251151333997 6.07286466413441 5.33645082811594 2.9939979070315 3.90543444561147 3.401285434479 4.6536597360527 3.51126728257332 5.96865343702868 4.46439665241864 2.78121988053209 8.03620419721594 3.24756428296161 3.14518476445003 2.51125699745056 2.61237206704352 2.70196330824027 5.05646303944205 5.94285477149693 6.02425622315571 4.46491501740176 5.51693715715376 4.63887396359883 2.99129933206158 3.88307822761661 4.67268230405238 3.25036975681884 6.61294094278204 7.57714012268547 4.38855564890872
"2" 7.35810252766255 4.99403958280973 3.41144308128594 6.45119496231914 3.48708896895636 3.73404661543494 8.64817306732751 4.43345045256008 5.37336645220609 2.40110310831019 4.27914912698697 8.96242409158187 4.09927530830809 3.79005321139165 3.37930424209789 4.27400899460715 6.05537465604144 6.11361163946701 2.89906540661694 4.63988929741757 3.50552224309816 5.35596581399793 4.35469330873811 6.19331914482537 3.93399771486015 3.31357506385693 7.67473085595129 3.4407230992274 3.18509202474305 1.8852693271957 2.67532259356268 3.31675956724778 4.97580337381693 6.44747403808147 5.71084806160711 4.27279929989853 5.39128328524938 5.04667157708389 3.0564797972413 3.78454290356307 5.00236720155182 3.21381406862298 6.78328288502592 7.8993544126042 4.61688008533222
"3" 7.14449603208663 4.35171291124441 3.35862757606035 6.71476706301855 3.50068866608104 4.14510460291934 9.03911632800549 4.93918076498413 6.10940709401241 3.02915015534266 4.41044226859028 10.0727854182513 4.0299162731703 4.51300123351886 3.67904466671256 3.99021877663689 6.82139267191063 6.4331649613913 2.68950053249208 4.79991109440021 3.78209848647609 5.18023179522315 4.05622053575777 7.00220490807519 4.10570955848666 3.51338618178543 7.33332602845121 3.96941347061968 3.50419951940975 2.4432271335364 2.85947322886545 3.15046484435739 4.75760065045419 5.66843702925338 5.52932592375343 4.10042820493589 5.67410318978034 5.36748335987204 3.52005381536777 4.30830976761136 5.10593759953814 3.48988890231811 7.44865406097753 7.49403846930549 4.90455001624324
"4" 8.2980857098619 4.59709113448362 3.17475118898096 6.9114590235854 4.15206458417466 4.04279397554687 10.0964446372767 5.48773907804881 6.69163980743429 2.72555667124077 6.56691939304671 9.78194687558081 5.29498075664882 3.84275205085336 4.01252678383474 5.10110366510019 7.65428830659614 7.2290704633174 3.44791718685289 4.98510429896542 5.57928292407242 6.13620009630644 3.50136556571477 7.13623892244161 4.78174333517536 3.10594730937321 7.37629510941767 4.19921463613615 4.40001772792127 2.52043309163089 3.03795766497592 3.19237807953002 5.5398176177971 7.36939942625412 6.62225450167099 5.17947834063718 6.60567779748089 5.99912266277966 3.6964344137153 4.47052648841199 5.88670608766013 3.8723358572491 8.0683290251594 7.89283446185034 4.98028007156162
"5" 9.09600115628606 4.89900065847823 3.87880874275277 7.49911785250511 4.56442548497642 4.68499395390386 10.1114988209682 5.98005481120338 7.43484700882992 2.69630064762431 5.85905541730139 10.3584099212223 5.27141355642655 5.01180444960964 4.62463836466166 5.59244640993759 7.74847863986691 7.7986659531423 3.47792577078013 5.44776782145197 5.34061061506726 6.53360770370293 3.80622785795696 6.83167310395153 5.53372913726089 3.47008887923181 8.06158517874809 4.41456359137632 4.49928183481284 3.11452619068409 3.0302150724769 4.80748286902395 5.26348418470408 6.91762266713834 6.54615544552923 4.83848056057638 6.72986903992626 6.17454619987143 3.6284835543472 5.31836767757983 6.08394013290849 4.31424064686773 7.71348506885534 7.86549529733824 5.1750648276498
"6" 8.22471211432897 5.37402060582039 4.94136586348324 7.25831894844734 4.42887308970648 4.48209133930911 9.52134852942745 5.62476767000078 7.50453093729522 3.29082215598037 5.35104872226026 11.5602807734956 5.68719414319259 5.34772434328427 5.12985941028596 4.67600393574112 7.1768248813198 7.48526585905596 3.88984168476794 6.01591579249132 4.9374658683074 6.79838326510156 3.32689081882482 7.38754605237063 5.56259069026983 3.12512468529692 7.3204335221431 5.47898295963909 3.77430828378981 3.15158657177194 3.11469573224275 5.16330810506258 5.01903580569897 6.27810740002002 7.00192763815501 4.44191705435951 7.18808445800459 6.46678776769692 4.28737979768052 4.28589355388894 5.74422386138266 4.57402684318154 7.7050190097902 8.67790411890486 4.79220722771344
"7" 8.56804910842463 5.82272095426641 5.33821833721797 7.13343390732151 5.11322888722214 4.73096244580998 10.1016751495981 5.57769357025918 7.88123307116242 3.26671192541126 5.33860086175275 12.01804929831 6.67687569412513 5.06024416495993 4.83098920026967 4.45329192470735 7.30398698257459 8.39359228128192 3.64811394164681 5.92124917994822 4.58646616108842 6.94679700794329 3.97180242114054 6.93377713130223 5.61640421690043 3.45722374393635 8.13859221169549 4.46989998168272 4.11478447972365 3.16626970443518 3.47260621333862 4.5517791009455 5.47828869668115 6.36304613148417 6.51274585187623 4.40351500219714 7.49436676963015 6.26863988351491 4.29479513424559 4.88145569242902 6.29437014873511 4.73952163434154 7.39868438255717 9.01231385173843 4.77831553675794
"8" 8.57523192855469 5.45176529238793 5.34460952271239 8.04491596399748 5.95524519671532 5.39248448532915 10.9923195471228 5.4235368512422 7.83650434883904 4.20322311839242 5.71161596777338 12.5985684745061 6.74923294912313 5.58691296186484 5.14082277514447 5.16356191988584 6.50819881240846 7.80516978025323 4.03716952650808 6.63128604910151 5.556178750391 6.57406347046925 3.85068302799884 7.23016306967585 6.39446714605739 4.15866763014691 8.33213185166324 5.35906985661998 5.17213747312003 4.14568792675007 4.10785447512889 5.09909370117192 5.83680796514711 7.30288689393252 6.99856554283524 5.4276910492918 7.35173639483699 6.35802953856624 4.63636168735918 4.67785084046344 7.13200800610618 5.18228011978979 7.43666674772672 9.22364942365429 4.85253201559857
"9" 9.19323020216621 6.51180841811752 5.37078019156679 8.10685661724614 6.97322722708333 5.59416552929521 11.5167048899442 5.67878851513192 8.21648208029867 6.09211976616193 7.35682942888688 12.1767656714375 7.73814805688199 7.05336166373537 6.46271369363743 6.38344764614024 8.52926767444865 8.64916741897835 5.12189440528129 7.52472684674168 6.35360377700315 7.62430466158663 4.33906864330284 8.10975471775327 7.3155396278563 5.07474474774871 9.28161471418517 7.91255285547803 5.86372987430213 5.68100933995054 5.81973077982393 6.02469113303021 6.92893170020278 8.71229109826094 7.07039120132766 6.77408042127548 9.63442810817551 7.25681846874659 5.87841361431013 5.27389756703534 7.80070169240496 6.58766142971427 8.69346994358041 9.26610060889017 4.91692992673083
