"Time" "SARIMA_fit" "actuals" "residuals" "forecast_mean" "lower_95" "upper_95" "Test_data"
"1" 2019-01-09 00:00:00 4.77538767357913 4.8160706 0.040682926420871 NA NA NA NA
"2" 2019-01-09 01:00:00 2.62870260639315 1.8690592 -0.759643406393154 NA NA NA NA
"3" 2019-01-09 02:00:00 1.20276573537638 1.0423295 -0.160436235376381 NA NA NA NA
"4" 2019-01-09 03:00:00 0.813743074816425 1.1743586 0.360615525183575 NA NA NA NA
"5" 2019-01-09 04:00:00 0.810853930716436 0.63534683 -0.175507100716436 NA NA NA NA
"6" 2019-01-09 05:00:00 0.762434450297033 0.8048151 0.0423806497029668 NA NA NA NA
"7" 2019-01-09 06:00:00 1.98310645967841 1.8773379 -0.105768559678407 NA NA NA NA
"8" 2019-01-09 07:00:00 3.73525291521909 3.7968602 0.0616072847809104 NA NA NA NA
"9" 2019-01-09 08:00:00 4.00202067881749 4.6883144 0.686293721182512 NA NA NA NA
"10" 2019-01-09 09:00:00 4.15056915203547 4.047645 -0.102924152035471 NA NA NA NA
"11" 2019-01-09 10:00:00 3.9136556785336 3.663392 -0.2502636785336 NA NA NA NA
"12" 2019-01-09 11:00:00 3.81779133377562 3.8011794 -0.0166119337756165 NA NA NA NA
"13" 2019-01-09 12:00:00 3.72479153507841 3.7995846 0.0747930649215891 NA NA NA NA
"14" 2019-01-09 13:00:00 4.19724149235296 4.158318 -0.038923492352958 NA NA NA NA
"15" 2019-01-09 14:00:00 4.177138753494 4.284103 0.106964246505998 NA NA NA NA
"16" 2019-01-09 15:00:00 4.61701292054989 4.83039 0.213377079450114 NA NA NA NA
"17" 2019-01-09 16:00:00 4.69486502521724 4.563324 -0.131541025217239 NA NA NA NA
"18" 2019-01-09 17:00:00 4.84510433805842 4.864163 0.0190586619415845 NA NA NA NA
"19" 2019-01-09 18:00:00 5.37608742418606 5.392703 0.0166155758139412 NA NA NA NA
"20" 2019-01-09 19:00:00 5.64034060709609 5.6128397 -0.0275009070960914 NA NA NA NA
"21" 2019-01-09 20:00:00 6.4049575499038 6.4524593 0.0475017500962016 NA NA NA NA
"22" 2019-01-09 21:00:00 7.20639217458585 7.443783 0.237390825414145 NA NA NA NA
"23" 2019-01-09 22:00:00 8.01668074047317 7.9644346 -0.0522461404731702 NA NA NA NA
"24" 2019-01-09 23:00:00 7.33041732560742 7.4199424 0.0895250743925828 NA NA NA NA
"25" 2019-01-10 00:00:00 5.18382906898273 4.401384 -0.782445068982729 NA NA NA NA
"26" 2019-01-10 01:00:00 2.04189676182434 1.7622608 -0.27963596182434 NA NA NA NA
"27" 2019-01-10 02:00:00 0.992703135477544 1.0633988 0.0706956645224557 NA NA NA NA
"28" 2019-01-10 03:00:00 0.845190339263487 0.73096406 -0.114226279263487 NA NA NA NA
"29" 2019-01-10 04:00:00 0.902716261077134 0.9145688 0.0118525389228659 NA NA NA NA
"30" 2019-01-10 05:00:00 1.15562835494284 1.3735191 0.217890745057158 NA NA NA NA
"31" 2019-01-10 06:00:00 2.52516645582137 2.5942392 0.0690727441786314 NA NA NA NA
"32" 2019-01-10 07:00:00 4.16887999913482 4.372892 0.204012000865185 NA NA NA NA
"33" 2019-01-10 08:00:00 4.36926238686335 4.6227717 0.25350931313665 NA NA NA NA
"34" 2019-01-10 09:00:00 4.2503059186192 4.2732663 0.0229603813808001 NA NA NA NA
"35" 2019-01-10 10:00:00 3.81636181490632 3.6326733 -0.183688514906317 NA NA NA NA
"36" 2019-01-10 11:00:00 4.11987247032975 4.242025 0.122152529670254 NA NA NA NA
"37" 2019-01-10 12:00:00 4.15712444904409 4.1681376 0.0110131509559128 NA NA NA NA
"38" 2019-01-10 13:00:00 3.95263330072974 3.7807274 -0.17190590072974 NA NA NA NA
"39" 2019-01-10 14:00:00 3.99348937268299 4.185283 0.191793627317005 NA NA NA NA
"40" 2019-01-10 15:00:00 4.19163600591886 4.2521634 0.0605273940811415 NA NA NA NA
"41" 2019-01-10 16:00:00 4.49782027063887 4.2598124 -0.238007870638871 NA NA NA NA
"42" 2019-01-10 17:00:00 4.37814676590659 4.673837 0.295690234093412 NA NA NA NA
"43" 2019-01-10 18:00:00 4.88383818770064 4.884405 0.000566812299356734 NA NA NA NA
"44" 2019-01-10 19:00:00 5.45612997513811 5.3313546 -0.124775375138106 NA NA NA NA
"45" 2019-01-10 20:00:00 6.20770496766638 6.308885 0.101180032333617 NA NA NA NA
"46" 2019-01-10 21:00:00 6.8826741879236 6.9447374 0.0620632120764011 NA NA NA NA
"47" 2019-01-10 22:00:00 7.77720261244314 7.9788322 0.201629587556861 NA NA NA NA
"48" 2019-01-10 23:00:00 7.65529240036543 7.6604066 0.0051141996345736 NA NA NA NA
"49" 2019-01-11 00:00:00 4.9612295461505 4.4436436 -0.517585946150502 NA NA NA NA
"50" 2019-01-11 01:00:00 2.69196469528864 2.7130015 0.0210368047113603 NA NA NA NA
"51" 2019-01-11 02:00:00 1.37461569999499 1.7422209 0.367605200005013 NA NA NA NA
