"rmse" "mae"
"111001" 1.44703930721213 1.18378523915155
"111002" 1.15009644546305 0.931548852290048
"111003" 1.19148331991374 0.940128987302477
"111004" 1.40895677408261 1.12126299767646
"111005" 0.999240580503104 0.815627764200786
"111007" 1.38176155149203 1.18480417321296
"111008" 1.81442376071717 1.31415954256569
"111012" 2.10421624458947 1.71608194778912
"111013" 1.54457761072858 1.24980978367669
"111026" 1.4925426315705 1.1684278005986
"111029" 1.57015074185696 1.28139206324532
"111030" 3.71569513327907 3.11581448074068
"111031" 1.75430539420993 1.38839396603978
"111032" 1.55210359759461 1.26532228293949
"111034" 1.75571606541552 1.29969395505587
"111035" 1.0882462687556 0.861516259629386
"111036" 1.74429184965924 1.39158243185074
"111038" 1.11347781006533 0.82668664393425
"111040" 1.46990216946529 1.16917575368351
"111043" 2.56567311237896 2.26266769321608
"111044" 1.91289798122655 1.50806422951184
"111052" 2.09374488010379 1.78698181814163
"111053" 2.13164636067826 1.65073841677015
"111054" 2.20336073121056 1.90449481509527
"111057" 1.97176865169463 1.61601374251048
"111058" 2.42870469225198 2.02582931703991
"111059" 1.36487609308373 1.13949067761028
"111062" 1.27796400638903 1.04798459494152
"111066" 1.28915579337973 1.05920455752554
"111068" 0.870214438523273 0.718163694354466
"111069" 1.11672466942451 0.888927721688104
"111071" 0.96325753953338 0.769486137562706
"111075" 1.26440439171499 1.00388711076842
"111076" 1.42203148864435 1.03531015980849
"111080" 1.3567058773645 1.06223580081728
"111088" 2.22616920216329 1.88613282637899
"111089" 2.00793606264072 1.65619943122258
"111090" 1.05892123686812 0.808263353797368
"111091" 3.07976839308602 2.634829479792
"111093" 2.09558746391233 1.73000459808244
"111094" 1.13435338040531 0.862098870459814
"111098" 1.8899796385018 1.597759501489
"111099" 1.10989198471524 0.897098570385433
"111107" 2.12167793560633 1.77030612884627
"111112" 2.09684757739964 1.6647419080984
"111113" 1.57458019267144 1.37133692309743
"111114" 1.77576750143716 1.49053300365645
"111117" 1.08155436103729 0.859631295703706
"111121" 2.67443742239006 2.26056759868463
"111122" 2.19551665885374 1.83624418176923
"111124" 0.941130532968217 0.760381679245025
"111127" 0.995607386375518 0.800417305893368
"111129" 1.51084693047119 1.0075738232711
"111130" 1.78916307715474 1.25447933846882
"111131" 1.39687268092651 1.02282053457517
"111133" 1.35893678367649 1.04119698419438
"111137" 1.06020400797321 0.838422596625676
"111140" 2.10592860623717 1.72596146762409
"111142" 1.47586751231815 1.24496050042728
"111143" 2.1558072337692 1.74461260431986
"111145" 1.76026272971134 1.39345092021019
"111151" 1.30271507265977 0.99470630686548
"111152" 1.41761567257698 1.08970173913865
"111153" 2.45768713759272 2.06088667102163
"111155" 1.94981843211203 1.51008825443132
"111159" 1.06135009436581 0.817838190720573
"111160" 1.29509310465165 1.0423536390297
