"rmse" "mae"
"111006" 2.12100645945568 1.75266154640289
"111010" 2.68295527552069 2.32977067865947
"111017" 2.7685141790802 2.24195704811944
"111018" 2.22585751214446 1.80248727671381
"111028" 2.32841859489927 2.02110443478236
"111063" 4.02202142444337 3.10054621831652
"111064" 3.79649779286081 3.17059784588284
"111065" 2.40391251874532 2.00724599124666
"111095" 2.27516557572816 1.88603020056921
"111096" 2.10324245849774 1.5062313790942
"111101" 2.04132163369132 1.69883742485046
"111102" 5.39645997946948 4.63171709805897
"111106" 2.36497678438208 1.90352345064254
"111115" 1.98865408696355 1.6357212494941
"111123" 2.4485600231504 2.03678653187525
"111134" 2.80283769693891 2.39783212960258
"111136" 3.58684407481924 3.09653939459664
"111165" 2.15849997841533 1.80441271530636
"111169" 2.96970070990433 2.41836466045985
"111183" 2.75351275419861 2.33669088410574
"111212" 3.24273417688413 2.68326872931889
"111217" 1.67697105598751 1.35029550361936
"111388" 2.99429561315741 2.3608593192918
"111397" 2.52713213674287 1.88854534246202
"111399" 2.38290945010432 1.89739987155369
"111407" 2.52750289864618 2.16123008608894
"111555" 2.09637367368348 1.46318985427826
"111571" 2.96060297795562 2.40119150078637
"111577" 4.51970177621189 3.94151781463018
"111582" 1.85353827100507 1.41445806100633
"111583" 1.78548602216596 1.3726787993257
"111626" 3.75669274257899 3.2974387861161
"111634" 3.96255746297169 3.52064414081271
"111657" 1.68173993311111 1.36475069577656
"111720" 2.30682985519502 1.84127165641179
"111726" 2.80927790509535 2.28472253587359
"112037" 3.36014081780096 2.58964079449215
"112062" 1.52689662677549 1.19105878463927
"112084" 3.91927010152861 3.0951782221673
"112087" 2.32269603525752 1.93254195390732
"112105" 3.56305072164873 3.04795417588855
"112131" 3.53013599591818 2.94352599975949
"112145" 3.27671256400113 2.62931185452143
"112146" 2.18395126103252 1.72235614178673
"112149" 2.44945149497684 2.13276668359666
"112159" 1.64592582122536 1.30470832580385
"112167" 4.25742037387857 3.55802493600088
"112173" 4.1687789091891 3.52454998938091
"112186" 2.22516819977619 1.76129281512821
"112188" 4.58029701954834 4.06519982422571
"112199" 2.08707397332579 1.6989292613302
"112208" 2.11530223638821 1.75332934170223
"112209" 4.78990805789844 4.0362611461155
"112211" 1.92321836793085 1.63824845960102
"112222" 2.63194902600525 2.11916873924619
"112228" 3.58052552592682 2.98160871075676
"112230" 2.21505178570967 1.81659116506425
"112252" 3.58890338447385 2.73295503375265
"117111" 2.30408121335784 1.96871491659104
