"rmse" "mae"
"111002" 1.70895753375973 1.41092915622507
"111009" 1.18962329792125 0.985143194180822
"111011" 1.07153081638809 0.801901805975702
"111014" 3.17655496551719 2.95833192765713
"111019" 1.50491154354305 1.17791834446286
"111025" 0.522391557590559 0.429481318091589
"111027" 0.815861802622373 0.589947656860049
"111032" 0.807524394479446 0.560271037089257
"111033" 1.18323722364012 0.959434786811329
"111035" 1.51001816588633 1.17664252070624
"111037" 1.3990580025642 1.04405967308302
"111039" 0.722793278883327 0.57134973870951
"111040" 1.04184398180719 0.803034677437752
"111042" 1.2941646444328 1.06189245181538
"111043" 2.29136801637045 1.74848558515973
"111046" 0.686582178646632 0.512877952188537
"111048" 1.54880234598403 1.39699926182372
"111050" 1.43120092657719 1.23532620431923
"111051" 1.23671176290287 0.973532666120075
"111052" 1.73536690010666 1.35863831588314
"111054" 1.81499154045724 1.57295426726266
"111055" 1.07031599358905 0.931430643878286
"111060" 0.77435903174757 0.615167395553513
"111061" 0.654605136329786 0.50311759625011
"111066" 0.953965010574915 0.722701418894056
"111069" 1.13055726882027 0.857667225933832
"111070" 0.887140220272238 0.757179949543211
"111071" 1.26758838733146 0.978367346206544
"111073" 0.876261048378029 0.618597365537522
"111076" 2.02373869995714 1.56576640523275
"111079" 0.644467789731009 0.509855238945144
"111080" 0.8566657939303 0.647330931894741
"111081" 1.83172009720107 1.47674671587376
"111083" 0.838542866576737 0.715303049598421
"111086" 1.18370329554916 0.979517022703943
"111087" 0.601248917585831 0.468207880875043
"111094" 1.28144369030153 0.959244606981202
"111097" 1.51119224820943 1.31489344560873
"111104" 1.24401563160498 0.862646784200366
"111105" 1.00603410246807 0.840127793110741
"111109" 0.840435477968262 0.643254531296094
"111111" 1.01139503939873 0.833507539799478
"111113" 1.72021362118139 1.43280928296702
"111114" 1.61667737539956 1.27996126181095
"111117" 1.86214777721608 1.55321290380501
"111118" 0.655684730857775 0.508845629072189
"111125" 0.866205211426036 0.629453568858192
"111130" 2.00320659176761 1.16794341393463
"111131" 1.47735156294628 1.08055851588628
"111132" 1.59573255478314 1.39545540491286
"111138" 1.0442448976484 0.886925883643968
"111139" 1.09612064020687 0.907660905168738
"111142" 1.02029220119305 0.769127742823722
"111144" 1.93965837235084 1.77093785646302
"111146" 1.34193710705931 1.10427570239135
"111147" 1.09576032396153 0.98285222905704
"111148" 0.830537484315637 0.57937515458493
"111149" 1.30998934131218 1.17332627014584
"111150" 0.7223151894731 0.529120004389778
"111154" 0.71391951653424 0.597172875027051
"111157" 0.982337096274602 0.887049647588957
"111158" 1.49437691273142 1.31725586286348
"111160" 1.50804278772913 1.13227485958622
"111164" 0.620994484898361 0.46761180132495
"111167" 1.07665959524 0.929347769101461
"111171" 1.40716943394998 1.07578072660121
"111174" 0.745113997989208 0.563425879590852
"111175" 1.05642119253969 0.782552149400635
"111176" 1.25285970701726 0.972522639176581
"111179" 1.43209506123648 1.08338562542976
"111180" 0.512536378062824 0.415012262138109
"111184" 1.385026238629 1.13111688242299
"111187" 0.63319592788846 0.486771678337975
"111190" 0.897840417681148 0.642311907206263
"111192" 0.915388891793362 0.670356506121726
"111194" 1.7439632753504 1.54358847534467
"111195" 0.799611331717009 0.613026431534782
"111196" 1.44601011300433 1.24578348092427
"111198" 1.48024450006313 1.04447339053003
"111199" 0.617157241573023 0.452181032575123
"111202" 2.53581451937538 2.34084029305889
"111204" 0.874575610081651 0.764921357274056
"111205" 0.788227537684054 0.610091844409231
"111207" 1.94552067080288 1.8259146308161
"111210" 0.89935184641157 0.808064305690357
"111213" 0.990115688749273 0.78240414886626
"111214" 0.593614337238666 0.472676336184381
"111219" 1.16211970151883 0.910201433127645
"111226" 0.888686106162957 0.662317376644271
