"Metrics..rmse.forecasted_true..j....forecasted..j..." "Metrics..mae.forecasted_true..j....forecasted..j..."
"1" 0.507538600585698 0.398702172024914
"2" 0.712127482797928 0.538338283929936
"3" 0.768573800820192 0.591591181218402
"4" 0.654818982763249 0.478446025097834
"5" 0.676502145522602 0.512661713253417
"6" 1.40803282922237 0.942991908218308
"7" 1.32428464649283 0.91272880777882
"8" 1.17009029096963 0.848514374134721
"9" 1.31458993151522 1.04638795719458
"10" 1.40264380750333 1.04735621009091
"11" 1.27751257765205 1.02466757276162
"12" 0.726822740309895 0.557111864629334
"13" 0.829575278697836 0.601229275077146
"14" 1.41589352103277 1.03360810701108
"15" 0.593711145965934 0.458942184717292
"16" 1.03826805064705 0.816769677467653
"17" 1.32669143857876 0.828041865429463
"18" 0.932663351339014 0.687103205522217
"19" 1.79561271101589 1.28949769399863
"20" 4.00670361252212 3.59498714168013
"21" 0.965086895210363 0.632281872344817
"22" 1.37592681456684 1.10422403156614
"23" 0.871496869568191 0.628580994348829
"24" 0.554364202917166 0.433511090911239
"25" 0.613509717169066 0.465734384264994
"26" 0.728860913448315 0.563398887332549
"27" 2.03992823490938 1.51732916001847
"28" 0.765941179377759 0.575042621872486
"29" 0.913671456212697 0.713723325408457
"30" 0.657002535981308 0.493760162133558
"31" 1.32434500005826 1.01908908160402
"32" 1.4852924286674 1.07693452608706
"33" 1.04236331784438 0.747275154771928
"34" 0.950943617736271 0.714937835595561
"35" 1.08367070672869 0.778649750380906
"36" 1.06023704017979 0.782062894035538
"37" 0.815054183312969 0.603694121860987
"38" 1.06661319371728 0.706463987516793
"39" 1.33720529650081 1.07412500894504
"40" 0.537030828657267 0.41776172444137
"41" 0.679280246649322 0.522345654270311
"42" 0.700354688494264 0.52520526009502
"43" 1.36479373113156 0.801650928295767
"44" 0.893479476361004 0.682979003699335
"45" 1.36010527999489 1.06283830433919
"46" 1.01630161639564 0.735135270403955
"47" 0.949314080295365 0.681672133137729
"48" 1.34691200988692 0.98835270713334
"49" 0.924963648534623 0.66257682438839
"50" 1.0773403381248 0.752910727991383
"51" 1.10332310471614 0.841071131815128
"52" 0.838945792395492 0.630956022623875
"53" 0.934125960046751 0.724197463518853
"54" 1.05209909316354 0.821768514806763
"55" 0.715343973132534 0.571000909516181
"56" 1.00599916344986 0.680015400124633
"57" 0.981859619206694 0.724004796817604
"58" 1.28271850084581 0.92684787110607
"59" 0.625663352830236 0.483063921122847
"60" 1.05141507207155 0.789442966665125
"61" 1.68591411098153 1.38252434654049
"62" 1.50412620283632 1.09141515844915
"63" 0.783590511187055 0.591227309936369
"64" 0.742988296006622 0.545077590375042
"65" 0.553336085123659 0.439490930899269
"66" 1.111780588997 0.859632597463902
"67" 0.649454957363133 0.462349119376537
"68" 0.909838202367618 0.696012546957087
"69" 0.718073128510646 0.560175068288941
"70" 1.01324654200582 0.766923684295984
"71" 0.685296712644188 0.540192360470619
"72" 1.13698041616435 0.80870588648614
"73" 1.29358168652721 0.880958421732431
"74" 1.16340525391226 0.865170654237735
"75" 0.889118269566202 0.669382026090066
"76" 0.715855336009009 0.572109731346901
"77" 1.43998077090539 1.11413388787062
"78" 1.34817056560527 0.85051891119652
"79" 0.65999516960339 0.515342647370374
"80" 1.58638191537121 1.28597148446786
"81" 1.36610765232742 0.920556039546334
"82" 0.909892283719603 0.633276482834416
"83" 1.20956735114473 0.814032818712631
"84" 0.927235292066214 0.637543550854812
"85" 0.966563481798805 0.671376291171365
"86" 1.51750677979805 1.21041256757491
"87" 1.60260038604599 1.13282189810538
"88" 1.14993719699186 0.932253887918807
"89" 0.947819615566653 0.725745420628706
"90" 0.883539147856818 0.651150183415576
"91" 0.674115263898466 0.496969944014582
"92" 1.08293181804085 0.764935211785989
"93" 1.23175973629533 0.94439094770836
"94" 0.599309335826472 0.478883995561642
"95" 1.30000392435379 0.977461475827503
"96" 0.987299384210188 0.765847064499296
"97" 1.18805339587892 0.933726418111931
"98" 0.843924097251297 0.626997315202788
"99" 0.959993589814218 0.758676316438423
"100" 1.1590796656348 0.85440544071564
"101" 1.12977078516427 0.856499323681109
"102" 0.797361987638671 0.484321762581851
"103" 0.928804531909837 0.686300293922871
"104" 0.813194985287135 0.629229526727319
"105" 0.955291275233618 0.742515440815631
"106" 1.91372454228005 1.12594022206017
"107" 0.828018280929385 0.638055303369354
"108" 1.10762682164812 0.899074370160004
"109" 1.42764605391637 1.09855501610281
"110" 1.05259529257598 0.836803087830441
"111" 0.625624989262309 0.489390592048408
"112" 1.06856695463331 0.782178145498117
"113" 0.749592042918568 0.580489179516173
"114" 0.838793734131981 0.591737356290358
"115" 0.840327120397902 0.603844216738495
"116" 0.775372458134925 0.612758853593194
"117" 0.92106747262111 0.640586922142704
"118" 1.48163591149861 1.2118872259422
"119" 0.766225753884213 0.587877995207879
"120" 0.707412099928962 0.549528246130166
"121" 0.880840839237544 0.698783981048946
"122" 0.914254532322724 0.636051701716879
"123" 1.22439580099562 0.910027256949068
"124" 1.33745791023162 0.914167249586256
"125" 0.77637474337406 0.596130490801493
"126" 1.02414936043194 0.813584578172124
"127" 1.41646985747183 1.02693034181416
"128" 1.20743256219006 0.92210901196278
"129" 0.800630430994097 0.59133050093291
"130" 0.670899668615502 0.514444761911407
"131" 0.769061515219727 0.592392304510823
"132" 1.68166540620337 0.99475619850675
"133" 0.849039225095148 0.552995746082465
"134" 0.806498866818943 0.577658370264145
"135" 1.50978518715483 0.956718195421135
"136" 1.29348052543827 0.94262301792679
"137" 0.750414280287902 0.512855206351091
"138" 0.783915729932919 0.557955646397437
"139" 1.21534333876931 0.958622462863896
"140" 1.04289512472589 0.748212807426877
"141" 1.00147521406967 0.758395003254706
"142" 0.605483808340699 0.437603480687045
"143" 1.03646615268974 0.815859484773014
"144" 1.65155137713734 1.04121539168259
"145" 0.769440013368541 0.572598016385961
"146" 0.821393133547299 0.574688443076186
"147" 1.03029845406923 0.75734596488352
"148" 1.8113821721967 1.42652636666751
"149" 0.637655423944382 0.464421003828979
"150" 1.05802275204926 0.768589849134593
"151" 1.28463950964597 1.03488325411001
"152" 0.748005715727604 0.581079956614586
"153" 2.57574940789927 2.24550189842883
"154" 1.25490273153875 0.89613620720112
"155" 1.30150026554565 0.900190612069345
"156" 0.699995586167701 0.535018800535233
"157" 1.11705947032243 0.854439106687061
"158" 0.790327890706557 0.566033431757733
"159" 1.33574277858957 1.02417838695249
