"rmse" "mae"
"111001" 0.647943976227793 0.502060384489689
"111007" 0.633521276440302 0.505979898413318
"111009" 0.713876753311725 0.535305815633666
"111012" 1.42916723870266 1.01374192070999
"111013" 1.49630744997024 1.18150822070295
"111019" 1.23355053200836 0.902506134544266
"111029" 1.20754353141226 0.980499697050067
"111033" 1.03500002514161 0.845080335664863
"111042" 0.669409355469229 0.435676945281338
"111043" 1.16001600584642 0.694177278109228
"111047" 1.75216002597693 1.23815103934778
"111051" 0.758559640241751 0.552704902114273
"111052" 0.778359951242076 0.508783274367738
"111053" 4.04088273064142 3.59036995538531
"111054" 0.892502357385874 0.564631966813992
"111055" 0.474913780561141 0.346827316342143
"111056" 0.899099111488567 0.612404430845454
"111057" 1.23154102783617 0.94939019050194
"111058" 0.829291002916292 0.58991737601689
"111059" 0.524213275187632 0.415210324663404
"111081" 1.13878845737117 0.832410764917622
"111082" 1.16871638411835 0.907351954556721
"111098" 0.955408149211723 0.722227500642
"111105" 1.04505078295633 0.817785470244541
"111107" 1.21276647401647 0.855331792326951
"111109" 0.717650901171838 0.556492541173857
"111113" 0.815853159834985 0.66415953857392
"111114" 1.04214140299139 0.66295307949558
"111145" 1.43251425188777 1.05935052207127
"111146" 0.617602981784008 0.465222507518336
"111188" 1.18990449686035 0.888888328546923
"111215" 0.517472403933709 0.38845875322077
"111228" 0.647340781876948 0.48568305630866
"111272" 1.35634573723945 1.00024565246642
"111273" 1.10502003997431 0.824148923537817
"111277" 1.40827928950952 1.11430492116836
"111278" 0.535376368008418 0.396724770380323
"111285" 1.48576983825733 1.06265109223067
"111393" 1.179932690976 0.766570987698399
"111401" 0.575381947609045 0.43933397165423
"111402" 0.811551550246263 0.593125608163739
"111403" 0.81264549287742 0.556762630752961
"111405" 0.987438822487005 0.690394294791778
"111411" 0.777152269934265 0.529990904243596
"111414" 0.782128210983183 0.505733171689864
"111415" 1.60310667461693 1.01328548430349
"111420" 1.55856346674792 1.06874516264321
"111421" 1.19580403410361 0.995115967375027
"111422" 1.60979016399238 0.980686882164689
"111424" 0.82853142328245 0.627707545959735
"111432" 1.67990676725657 1.42813565481805
"111557" 1.01160879765494 0.643842221376783
"111560" 1.26767395257494 1.03563503343277
"111565" 0.882285314823548 0.652162524853046
"111603" 1.05223547213427 0.813914139984393
"111618" 0.743657556617089 0.557835804354639
"111623" 0.549778856570987 0.405815080353504
"111628" 1.53216582211526 1.12038066307489
"111632" 2.02510700629018 1.1932956633662
"111643" 1.09743303276833 0.89197357322406
"111646" 1.34280657160487 1.02847400850108
"111686" 1.02137697151361 0.769678438621335
"111721" 0.844253657342624 0.608272128282837
"111845" 1.3198759133745 0.943530100087767
"111862" 0.752344625946501 0.585035728551229
"112048" 0.693087621229514 0.505741029074267
"112071" 0.651400889829686 0.488946563656525
"112073" 1.20750567174127 0.918355110893917
"112074" 1.20334939513274 0.860916125424369
"112080" 1.05433642078543 0.828578594078802
"112082" 0.637496820152235 0.494041011147254
"112085" 1.22822893303724 0.889759438591012
"112089" 0.687767833035886 0.521001431743374
"112090" 0.828423582880142 0.588579520959
"112091" 0.687636102754843 0.489334608227312
"112093" 1.02648628670996 0.801830678472672
"112095" 1.65193752500857 1.29690655388723
"112108" 0.705815950506111 0.528167021979324
"112119" 1.2463337769754 1.01931894574291
"112134" 0.780091452832364 0.60909161104073
"112138" 1.08081397617219 0.861428213497685
"112139" 0.666289695356952 0.487945514060106
"112141" 1.14286458767704 0.918931157773591
"112168" 0.625333456807864 0.466551828639045
"112201" 1.09148663544901 0.852206186784099
"112202" 1.10575239229147 0.636292676869989
"112220" 0.940219352177149 0.639889976798229
"117102" 0.824561942635138 0.591338216319018
