"111001" "111007" "111009" "111012" "111013" "111019" "111029" "111033" "111042" "111043" "111047" "111051" "111052" "111053" "111054" "111055" "111056" "111057" "111058" "111059" "111081" "111082" "111098" "111105" "111107" "111109" "111113" "111114" "111145" "111146" "111188" "111215" "111228" "111272" "111273" "111277" "111278" "111285" "111393" "111401" "111402" "111403" "111405" "111411" "111414" "111415" "111420" "111421" "111422" "111424" "111432" "111557" "111560" "111565" "111603" "111618" "111623" "111628" "111632" "111643" "111646" "111686" "111721" "111845" "111862" "112048" "112071" "112073" "112074" "112080" "112082" "112085" "112089" "112090" "112091" "112093" "112095" "112108" "112119" "112134" "112138" "112139" "112141" "112168" "112201" "112202" "112220" "117102"
"1" 4.33555023831328 4.68325113174215 3.32439732902829 3.67772404834499 2.4751176282427 1.69490079786541 5.46863550731867 2.34117908307106 4.1216592794908 5.06304027745938 5.94387405363613 3.28917548961788 4.02782279513578 2.13879922912868 4.65034365940112 4.28421810470538 8.63625174669017 5.06609453018238 5.65143525129389 5.06416510956822 4.90624036099713 4.578186023952 4.15367258282647 3.46990480781387 3.22393729652388 2.82014055588095 3.44649722432149 6.57102050906365 2.36314473644661 2.75505416066549 4.78329478091036 4.2377719280463 3.47879997301252 3.5272897388752 5.00697619246724 6.42948961985087 2.76580622146 7.03104500073373 7.70146136479607 3.91827114733342 3.02368073543632 5.16916330050681 5.60261630025383 3.26605051978697 3.47998939785286 7.35235026462123 8.26486406509251 3.39311999387207 5.22881440173609 6.36850214876471 6.84802034631652 4.99975542691591 4.19704441327675 6.05673535683153 2.64644193853104 4.91595205460883 4.19595361409177 3.12598210682938 6.24539538396203 6.72520046479004 3.66666200456209 4.08154557264275 6.17488024108007 5.81909955790242 3.0851028532491 5.69223437939056 3.57746720990036 3.93758443780325 4.44806564383977 4.93045401041262 3.55492927053161 8.0358396600456 6.46986785899241 3.57427952785793 3.25546881723687 4.18226265772897 5.18653059988499 4.06401034124067 4.01247456768856 1.83074979897532 4.37781747735032 3.68479215210619 2.22929938916437 3.57704203801057 5.60730820803551 7.08561762188483 5.61967059355298 4.28940851667227
"2" 4.42913449371197 4.46471860542842 3.30643587364685 4.80714480054334 3.06390491596145 2.3428715919231 5.48272575826564 1.66084410342922 3.92008542462232 4.77978044752594 5.05386913091619 3.63887230492357 3.73295628354551 2.59015956884673 4.57781146012445 4.42060985809586 8.0063463778871 4.35107400652149 5.6501580776419 4.46638850614014 4.43632882117513 5.75214954839473 4.48704429435934 3.21944324614148 4.8616626914628 2.8853947285522 4.49682563629654 6.41344472815396 3.55157579948668 3.10683943397857 4.00020794503694 3.86337864043082 3.2646883788302 3.54692656050408 3.97167308131135 7.87961028786282 2.47690059945529 6.60753055286545 7.64892628919825 4.11853958432808 2.80965620399654 4.77622624064747 5.02632042133777 3.95531402824774 3.31936143006502 7.5153909716301 7.34113189470164 4.88345532846622 7.59140111274459 6.12441151638319 7.3229777071344 4.65374798852742 4.25278883458813 5.54993377697517 3.0957971773345 5.0418208315983 4.05784094982732 5.20822785003038 7.70979414652743 6.33570768959428 5.55451845195166 4.01440970958922 4.91513206587516 5.81053805006543 4.59548798752905 5.10498509783074 3.83824452094471 4.38615244091177 4.31079227511343 5.41662669187074 5.1920176094992 7.14157143233853 6.2175475265582 4.38299959160663 3.59890576904465 3.22552342408466 5.93729658155285 4.29703914690774 3.40623281860535 3.19503521759698 4.01845058475392 3.1892844803651 2.25121215782585 3.78040248438443 6.04764620024807 6.33210954583265 5.80388971615658 5.30686127915034
"3" 4.42849361042807 4.19749648330355 2.75215005196161 6.41409875888247 2.85386361983894 2.89757210963961 5.16104930609681 2.09791466332382 3.63039020794974 4.96733767592379 5.62784189307174 3.5546286200999 3.99596895953976 1.90425249755819 4.49791978878972 4.21713985504058 7.82508462601688 4.83740759734903 5.93162903466952 4.36056247849688 5.66585147631917 7.4495878153932 3.2087265013903 3.61244671659296 5.54789608697302 2.74508790486378 5.5592228156605 5.75598007523844 4.83103029643247 4.43094779592692 4.46401776053839 3.92703757220514 2.71779117593486 3.56879662289907 4.61614981060748 8.00351908117003 2.89962099875622 6.87447792344537 6.99024239473958 3.69518595229567 2.99794301370616 4.75163811729294 5.76856486888216 4.16347340038328 3.32265288525256 8.01472232332197 6.99137907511396 6.29109589696994 7.22054308989566 6.34325778172891 4.73659831343109 4.44953044072818 4.09296386330152 6.00989255546484 3.43727817744277 5.57843215971701 4.0946389601083 4.99259162200929 6.73610525773791 7.88862626997616 6.91156350251091 4.74738705322994 5.01529244577596 5.95294770386845 5.22615167012206 5.40227169999939 4.1040766394058 5.08142159505499 4.74509645214075 5.62753820357806 4.6968274782694 6.82004407470857 5.96773026386955 4.41539187998439 3.41599172545818 4.06044326253745 4.88745334713744 4.49674912556779 4.08067712553278 4.13740971302645 4.05361843895458 3.30214056969762 2.32855921981459 3.72700225571025 5.98188083460171 6.23836771061072 5.33485153535459 5.44613811394271
"4" 4.42909199868537 4.53898540807747 3.57084667519774 5.72908474677699 4.02738520778497 3.29732193321471 5.20410561799604 3.08121584277323 3.93976228232039 5.05561252112807 7.42601993863951 3.68703182705029 4.46281601033143 1.70535101201332 4.82275989078749 4.46436666784001 7.40334866454294 4.75786115852601 5.45755162186597 4.7883681517883 5.47044664802857 8.99366003397641 5.97418223809801 3.64593912325032 4.84742723946334 3.05495670978757 5.53012507326203 4.92292067911761 5.15748199361224 4.89241443268101 5.47549412599181 4.17613837532742 3.1087171934393 3.82422063068221 4.55726387032759 7.888299832541 3.38177080586891 6.61368297691244 8.14601069914387 3.76629346475121 3.21127368202465 4.52553540249931 5.51651408400913 3.97575039420257 3.29458106094167 5.38579427479268 8.53578666867667 6.51338571433138 5.31556819719512 7.0947572866684 8.16973266066233 3.4245260700373 4.71259227858153 6.41427674842993 4.6594958889955 6.16237171818174 4.82653390247624 4.51815957925166 8.93251902547838 7.02689971670052 6.55568589066966 4.16036328855314 5.15953196392522 5.80772043160118 5.03766198935515 5.71761593057119 3.77190739963193 4.96274676483421 4.98344651016818 6.1373149775048 4.52036737961273 7.99056793614349 5.7582503101061 4.88617872431964 3.45836840842065 4.41215868081772 5.24869631685232 5.47204822364496 3.86597583476354 5.11933437866666 6.81894862381009 3.48760600747898 2.67307610204733 4.17492740601548 6.9119292774064 6.25576529987051 5.19958295935845 5.26840062145932
"5" 4.79778405217796 4.65243782633826 4.29583646896594 5.68836570468257 4.30519080400514 2.1351346491202 5.56073962407929 2.85992873857154 3.42911293365729 5.41443550108252 7.7446685959096 3.4063591268505 4.44040702244341 2.12414563516201 5.00928314225211 4.37869402762109 7.64297981884638 5.32894436880751 5.94562569331716 4.82039423055634 5.67134503819876 8.55835819131366 5.37750050880548 3.55886703405788 5.20982107009433 2.99968934419248 5.59094071540032 5.12481597149275 5.60374954771498 4.75146882462118 5.07924871959998 4.64552091957295 2.85888782629438 4.53249517821708 4.26861438062502 8.95897951733419 3.80606085131391 7.25970007425627 7.30610340822815 3.59503389524186 3.34181518129094 5.13669915497667 5.24474556029935 4.64044087632502 3.12187221671414 4.93699956295577 7.58017033512871 7.26186211009627 5.01291708993392 7.15206085679141 8.4661397004147 3.28100438680327 4.2944298611503 6.62443378079549 4.06084255968495 7.41465006491386 5.26718623969541 4.53242192160281 9.43940497223729 7.16698336632377 6.88966892892702 4.88140051162655 5.50353169678793 5.49144559733708 5.62034691230648 5.77521919949001 4.25434589856891 5.68421263241032 4.45315683957213 6.26587031550625 5.12836294576354 9.11256945906738 6.19244160903179 4.6480377203203 4.14696502743727 4.79294276315382 4.19846911910664 5.48672189328029 4.58287285510691 6.25291221454192 6.67790656140783 3.74282502294173 2.31023046918402 4.39481587000221 6.52143799103716 6.41590632190939 4.1444865139442 5.59286572806782
"6" 4.4171048525606 4.50130769343442 3.75744017263178 7.74153283735208 4.55156189416187 0.264805257585328 5.76084637440692 2.85865977177361 3.31954061070324 5.80739091357193 6.32241010819039 3.29727389423893 4.93179475257404 2.45269775121708 4.97848464449976 4.42088126225962 6.47713022782911 5.12482925271653 5.17569450843108 4.35945944873842 5.02990947933941 7.8374778640718 5.13785189441578 2.6790192770289 4.73881905903449 2.99713014708846 5.81291174552261 5.42953249414414 5.31516921644393 5.79305603306616 5.29288181104503 4.65403371403722 2.81963837348454 4.80168482412807 5.10615775307163 8.20807911447847 2.72270562446083 6.3389400317747 6.82751250730953 3.60756359698205 3.74903864606575 4.71284388364818 4.05285851443645 3.70774213561695 3.05627921639243 6.51099354034034 7.6855504186074 7.27241090452803 5.5419272477559 7.13652395694551 7.57303756557187 2.68801962713581 4.52539554349111 5.95988142916224 4.61356963067262 7.17532601321069 4.97480557541678 4.07099815505563 8.76930282489799 6.18572222723442 6.40203268593162 5.28947381866183 5.7705253638205 6.01793790801589 5.58643084622172 5.2727067774604 4.44664173416226 5.23961511662968 4.61181654857705 6.22872510906001 4.80808835569251 8.49411266774801 6.11547034823189 5.74421994415455 3.92761807007905 4.98345320257379 4.73833751602247 4.80635707217911 4.49154454010338 6.50383656708643 5.87197666005769 3.32610837107019 2.43801524470507 3.79016772859421 6.09689917873902 5.70769134925321 3.1037713123146 6.28695098500868
"7" 4.33120739526863 5.6224929151524 3.4305643942657 6.13408478601612 4.36774317698414 1.49935471122944 6.10070833690881 2.82554929220802 2.5590614896821 5.44990844354217 6.31701158564067 2.91044956846728 4.48363237486188 2.26613128158214 3.46501980517076 3.8959736720254 5.16460113709551 4.89387535068094 5.65307381634426 4.29198012544311 4.81197345515419 6.53614099240403 4.92016210849431 2.93267345009398 3.62171840522003 2.94657221494443 4.55631768157004 4.64659811922609 4.43430426822755 4.80768661118372 4.90965736307326 4.73084330067276 2.53376874311877 4.10441022493223 4.87604543204663 8.07947076411223 2.61740223255593 6.47126646275807 6.26152962351419 3.88837716058703 3.45371257815383 5.01021227416828 4.25304024452136 4.01519403187319 3.40097026470321 6.85346033904547 7.86849642344678 6.08608537492068 7.04931143660406 7.58437528635615 7.33104140524222 2.69298690413789 4.44839636648821 6.75638740494173 3.6271437364623 7.52186877586702 4.9283466659014 3.5433631490194 8.58337515944562 6.81240511036726 5.55910742464351 5.3641350591863 5.8896725218081 5.48594381084123 4.70885298693573 4.50689460200384 4.0861313095914 5.31837966648119 4.22595423923243 7.6666414231349 4.07260307907314 8.01513536135058 6.40900354023198 4.88518162229772 4.12815445622101 4.58374041941313 4.15674554093324 4.21506596158141 4.38306228885172 5.99346573282403 6.14661095336898 3.53580107368848 2.0682114424516 3.97926154861424 6.00477757592119 3.44499405608289 2.10195521922259 6.09138770629765
"8" 5.15951249192657 4.79899224674177 3.03062741379735 6.35759647409446 4.17386932000376 3.10451790732663 5.44952596099233 2.93270209330052 2.34994778593274 4.06121461192367 6.82222070512764 2.69164010818794 3.97986717358132 2.89502268630834 1.77877464524864 3.21253013727685 4.16541177593519 4.89285793584871 5.09490595289775 3.82311248071715 4.03743529553004 7.63462742718665 4.59573326424022 3.74471804225661 4.68497425130703 2.73777311646987 4.71287275595521 4.29284539551848 5.77916796364937 5.57960438411784 5.23463379746938 4.2626410634795 2.35083246691184 4.59727808039715 4.22833214800514 7.11829849826195 2.65191197476455 6.00951845781513 5.80263310366961 3.30851820979177 3.31151723014863 4.63064011715395 4.87576503994246 3.62186306757317 4.65157264443044 7.42157225104624 6.91320131195193 7.11518998329726 7.35312270879119 7.66362368648771 7.37197645844163 2.09036536580269 5.5239793527483 6.62127945031736 2.46194841544955 6.91275451496714 4.2889057578586 4.55922168423377 5.86942197910395 6.43213942416197 6.67789017149598 5.39813836405729 4.8772811124377 5.10733556323687 6.03276716010327 4.39411431831496 3.98903360724527 5.11082632461339 4.43107644945113 7.16423413341122 4.08180052944889 8.26311949484225 6.16017680908481 5.28320420605254 3.17116862495777 4.31788717906961 4.21901731177813 2.98951151892621 2.49756223255538 5.55660343477487 6.17879002199432 3.2769078105527 2.67597684686293 3.95998999345149 6.66717841199886 2.67665177417107 1.31785998887209 5.6560471604505
"9" 4.95202056782561 4.4173927545588 3.04457740126868 6.17453328326575 5.04083862066995 2.87738194243286 5.42188285452021 3.06700157367503 2.35279508246481 3.38014718492777 7.63609653182813 3.07925586710312 3.4186581057574 1.78799671858783 1.4088928351399 3.11467213587228 3.75366079559707 4.13784862178841 4.70953892393259 3.58144280110045 4.21291957159021 6.04210519791997 3.69464971918979 3.22860955373219 4.0870609829714 2.89141749049967 3.82616749892384 3.10463687393317 4.50517453356198 4.36976866959948 6.11657103103292 4.27963342055827 3.09056618009169 4.77385678792173 4.00132931500245 6.9422416254953 2.4767744965764 5.32519995176739 4.61508753901601 3.07430963456682 3.14920477129657 5.35395426113087 6.12545109102277 3.15315539448423 3.26495662633416 6.7328581414522 5.17634504398652 5.72454460045314 7.17799976850216 7.489028813274 5.8462616844221 2.0085873307303 6.43621243896085 6.17415063265362 3.74625063693402 6.82564542686308 3.69026952912551 3.55472931078012 5.73444397112408 6.8617347249319 4.95608402548457 5.39474772009403 5.24001565274257 4.45589222904866 4.85925138458021 4.58670800236038 3.79500756923935 5.56585995854751 4.86785847419595 7.5698053745483 4.07204081147855 8.35403093649408 5.17071591606042 6.06045143092456 2.77063639741805 4.28279086178066 3.84633346297883 3.13848693602232 3.65343902429773 3.75316452020764 5.36402818047332 2.43934233539212 2.96834227312443 3.82431846385745 6.52238147915089 0.884968468863697 0.84852640197974 3.17498431466398
