"rmse" "mae"
"111004" 0.847323232571335 0.669085914669725
"111008" 1.40020537040843 0.957381197997423
"111016" 1.27726122434795 1.02235789394328
"111022" 0.693450887563986 0.540411169638868
"111023" 1.2004796346143 0.813463765645027
"111024" 1.28822221594504 0.929335441695147
"111030" 0.857952462216828 0.669639822616252
"111031" 0.796988256416084 0.591391368753163
"111036" 0.644366487478549 0.510958730586221
"111038" 1.05919181537536 0.858908190986559
"111041" 1.05033520219189 0.806847504833125
"111044" 0.891999152809436 0.665826504722264
"111045" 3.03714871813643 1.9370764588245
"111049" 2.3559951472528 1.37472531624789
"111067" 0.773649086048692 0.602192526364025
"111072" 1.85803316228783 1.3323849688051
"111074" 0.811514346255911 0.65444548585288
"111075" 0.699385518281202 0.561306513148102
"111078" 0.822999117513565 0.611836840147651
"111084" 0.909825169295017 0.69967571746231
"111088" 1.89765697092682 1.56417835155778
"111089" 0.790791562845647 0.601740902671057
"111090" 0.655654500225256 0.501104565313962
"111091" 1.32769416980585 1.01783899299892
"111092" 0.972102392117393 0.747077450614154
"111093" 1.51349429735944 1.119322348168
"111099" 0.847168708716597 0.664097663463092
"111100" 0.87707042256343 0.658769660697543
"111103" 0.724340031775223 0.538624633324493
"111110" 0.826805270147333 0.621437088780974
"111112" 1.02633404068439 0.739640255287537
"111120" 0.86407155121543 0.679167687088536
"111121" 1.24149230475737 1.00309075848544
"111122" 0.524474334014885 0.419248450592076
"111127" 0.769625504317047 0.586272950544846
"111135" 1.11570053667047 0.896026549673464
"111137" 0.90855057929988 0.697166218031794
"111140" 1.16395781931407 0.865965919877079
"111141" 1.01797130352949 0.767746998367322
"111143" 0.956707617965382 0.721191866992997
"111151" 0.964209720587662 0.716731834376765
"111152" 1.09085610411929 0.774446940092874
"111153" 0.953283223103887 0.712937532947721
"111155" 0.867754898714234 0.66717464451484
"111156" 0.912855896231967 0.698060581595992
"111162" 0.739220230543069 0.596875552664614
"111163" 0.796254090834506 0.60140296745259
"111166" 1.56155925961205 1.23321617634796
"111168" 0.760819258214589 0.589470229419513
"111170" 0.789200551516134 0.571297757344079
"111172" 1.00043994713159 0.713508605318342
"111173" 0.850814057899957 0.657873215539602
"111177" 0.922365876245442 0.694315268352303
"111178" 1.22304334795461 0.903427423925758
"111181" 0.977233121819957 0.756549351151139
"111185" 1.27424806761266 0.874178624635183
"111186" 0.737431671225765 0.563823693252478
"111189" 1.23056799016678 0.869099382583665
"111191" 0.91712032958052 0.725549427885149
"111193" 1.51737895646513 1.12385983819166
"111201" 0.874871540606079 0.658110061738043
"111203" 0.809471413810129 0.626369667527001
"111206" 0.865245643070455 0.651831204091504
"111216" 1.04528940584936 0.79513260567798
"111221" 0.878349953098058 0.666273099433677
"111222" 0.899754755528814 0.711302702116594
"111223" 0.919119165267006 0.720139467011704
"111224" 0.858715271700286 0.644856542404391
"111225" 0.745355410235303 0.577271696274937
"111265" 0.684970172724713 0.545553197084394
"111267" 1.0011828787361 0.724681092991473
"111270" 1.07093512895381 0.785388586253553
"111271" 1.33162674304941 0.843737208821066
"111274" 0.784748063956435 0.583807372039247
"111276" 0.760236411181824 0.608862983830761
"111305" 0.64480031782605 0.528124386861134
"111330" 1.2666156555684 0.988489156799854
"111394" 0.813982898655299 0.590715469282583
"111398" 1.10296363775856 0.74141601730055
"111400" 1.60365549103546 1.08254314305326
"111406" 1.51639690776865 1.11090833854612
"111409" 1.55768527562734 1.2126127032417
"111417" 0.85298690650526 0.676760484111544
"111428" 1.13220171661814 0.802612791311743
"111431" 0.809349880992556 0.641076988066707
"111435" 1.19956035399061 0.948471042121615
"111550" 0.61662619880341 0.477966920546138
"111551" 0.714371955778115 0.540049892410451
"111553" 1.21825279322892 0.930962711085521
"111558" 0.963745703169723 0.772741683250383
"111578" 2.49092098795286 1.49064295282933
"111584" 0.947332272947539 0.740673555133079
"111585" 1.15871421620257 0.857312563690739
"111604" 0.805700326800471 0.504739370612934
"111613" 0.97556971469678 0.728177845479907
"111617" 1.16336439635594 0.841035988132752
"111627" 0.816544800785938 0.595380438153308
"111638" 0.757552609193995 0.571800181258778
"111647" 2.10655110086584 1.58862544035884
"111648" 1.78748476178714 1.08729942691598
"111650" 1.03657836492046 0.783979830525269
"111651" 1.12152743488747 0.763537289565385
"111658" 1.30837993389504 1.01042740279862
"111666" 0.877430399586329 0.681425303602268
"111667" 0.639567514435663 0.496305661674192
"111668" 1.19440531923003 0.962575960146016
"111669" 0.728861086674046 0.566078653763705
"111699" 0.845909072868139 0.67273522491933
"111708" 1.22968631426117 0.906654423616675
"111729" 1.32755330516697 1.0556147972949
"111745" 1.12126576523639 0.871449324602821
"111750" 1.32664330819175 0.981520834432667
"111751" 0.937110559250284 0.740978295857107
"111752" 0.795233239841994 0.618763605141057
"111772" 0.840805816908242 0.67148897571936
"111822" 1.03770437264783 0.754870068522658
"111838" 1.304568351686 0.787612561333838
"111843" 0.707868307270028 0.529724650193852
"111844" 1.10834910026803 0.845699800236206
"111846" 1.11836595624686 0.884939128729519
"111851" 0.787160450114208 0.595542002456158
"111856" 0.762906781030665 0.592808165380708
"111882" 0.875951855412679 0.580462173225495
"111883" 0.833335681645733 0.631408701252648
"111884" 1.43051657074708 0.900970868961502
"111885" 0.871776917106467 0.659127689905129
"111999" 1.24479450050806 0.923426494177565
"112059" 0.822502239128415 0.601370289886237
"112069" 1.19116094850525 0.885565842758027
"112076" 0.869713590855032 0.661981201904812
"112078" 0.956230893844897 0.746836603102668
"112079" 0.624960751720454 0.465892218655314
"112081" 1.20859463368591 0.882595503311801
"112086" 0.994471213736525 0.770651022174028
"112088" 1.61097837381803 1.02651497516261
"112094" 0.599932417014372 0.474836552302732
"112097" 0.663488191041779 0.51896875816043
"112101" 0.977298530485734 0.728685656850082
"112109" 0.78643182527175 0.634224145331048
"112113" 2.73712827923897 2.38683822091036
"112118" 0.889694418695671 0.653479962482172
"112121" 0.823392990182873 0.611812489692951
"112126" 1.32358653264244 0.961133809358389
"112127" 1.79113680326599 1.06299550871442
"112128" 1.32976088474506 0.798510985758159
"112135" 1.31172003270634 1.03929382918218
"112144" 1.8239433628693 1.29657793219121
"112147" 1.44321000321418 1.02512009906287
"112148" 0.639706262583663 0.479472069978293
"112156" 1.0662315917892 0.625455664156874
"112182" 1.32986704398724 0.758885602100107
"112184" 1.64616095411128 1.06772141683935
"112187" 1.07793872183047 0.791374559286018
"112224" 1.62661323469983 1.18250019051044
"112229" 1.89729222929006 1.15908472384195
"112235" 0.713900669740939 0.561220434249405
"112236" 0.941244494037442 0.706671397497571
"112239" 0.516920173019688 0.413800251722166
"112246" 1.0387959583679 0.776198899386603
"112250" 3.55629065403693 3.2011296139808
"117101" 1.22408193863314 0.926488637526109
"117103" 1.78909109477307 1.39822273688961
"117107" 2.12114105974906 1.46231031478682
"117108" 1.81838586364 1.11612086449333
