"rmse" "mae"
"111006" 1.46568000239259 1.14028290229354
"111010" 0.997929130318321 0.742508172657929
"111015" 0.907116728165821 0.711313623533858
"111017" 2.26431428780588 1.94287139397763
"111018" 1.57515671754682 1.18432228411573
"111020" 1.26775711657096 0.974283087436864
"111021" 0.95910992975671 0.739260431854423
"111028" 1.12310994783529 0.898879059936299
"111063" 2.19253485549655 1.26321341498233
"111064" 1.30989375927495 1.02823865017553
"111065" 1.39062642963867 1.0799467370437
"111077" 1.25879744541749 0.990903542658572
"111085" 1.34098416462535 1.08960052731702
"111095" 1.97178956685637 1.50676271058345
"111096" 1.99113993884012 1.32200604164372
"111101" 1.29587991791284 0.984097128756722
"111102" 2.51716189494877 1.96129915014324
"111106" 1.29321550047448 1.01926137612892
"111115" 1.10145784763748 0.773319142154907
"111119" 1.47651279450454 1.01762347197998
"111123" 0.948185896163583 0.731904532283598
"111128" 1.15022807709294 0.921686981270577
"111134" 1.39233060280337 1.09200767275811
"111136" 1.85082150285776 1.48867618594772
"111165" 1.96364564354994 1.47129946162129
"111169" 1.38879201132103 0.903596645930192
"111183" 1.42011156821445 1.14124554548573
"111200" 1.47318305738492 1.18387999674759
"111211" 1.14977554289795 0.851351129989935
"111212" 1.30007790274554 1.04803262485055
"111217" 1.39054551769342 0.989066719419575
"111218" 2.22047163414666 1.254397057462
"111229" 0.981606057407888 0.752888667048655
"111230" 1.23013150063096 0.936787077934294
"111244" 1.19364681362302 0.835414309611704
"111245" 1.52281621844527 1.17268651123853
"111300" 0.962014830441111 0.762500821516739
"111387" 1.69960451208983 1.19171980980304
"111388" 1.15694393836968 0.920492949940601
"111390" 0.863894518392637 0.632160842946504
"111397" 1.35728465908303 1.02818633546645
"111399" 1.25363401414165 0.983306673750208
"111407" 1.52135201374345 1.12421794874333
"111408" 1.16228921996704 0.868300759851928
"111430" 1.01243500092277 0.710572348433503
"111434" 0.97293084331743 0.768619798117341
"111555" 1.05220494945965 0.792063242945356
"111571" 1.7914523868539 1.32737668093941
"111577" 3.54364881323885 1.98383357850208
"111579" 1.18905387816365 0.883993476583832
"111582" 1.26946897033441 0.997828357855572
"111583" 1.4975250057403 1.17910049444873
"111609" 1.25527606908092 0.948836809820921
"111624" 1.55635891309998 1.18328366633982
"111626" 1.82815829249963 1.23703696553292
"111629" 1.2059143936665 0.967432832205943
"111634" 2.09184535285196 1.60504825861744
"111639" 1.58513992608769 1.26019089570651
"111645" 1.26559923102308 1.01685883715519
"111649" 1.79225080795988 1.42442883615504
"111656" 1.68923283985792 1.25136102463008
"111657" 1.32680975665352 0.819971902931821
"111662" 1.70128719676439 1.42897068234893
"111681" 1.11552772755464 0.86114631940768
"111719" 1.28223137201169 0.945538005957365
"111720" 1.52947478976603 1.25477701743556
"111726" 2.58985867446743 1.87207286270273
"111758" 2.0420172159725 1.67061305905806
"111806" 1.81198409876208 1.30700139968593
"111832" 0.903562116471247 0.708044752838012
"111842" 1.39482501831663 1.08490423526777
"112037" 2.48618698010513 1.90056383276282
"112062" 0.989091903615712 0.781931064120636
"112070" 0.954231079375138 0.762140827711429
"112077" 0.758892164828232 0.595526843885062
"112084" 3.52814324465548 2.31423336322965
"112087" 1.042040790532 0.77091004279057
"112098" 1.19063147147067 0.902235523359752
"112105" 1.58060173814503 1.13733122196
"112106" 1.11735641679192 0.857706827977398
"112117" 1.71597473145996 1.31583243639491
"112129" 1.13084151111944 0.745297430552886
"112130" 0.983316166288274 0.789045814949375
"112131" 2.27780450786207 1.78468188629183
"112132" 1.14659869124591 0.888677198804508
"112145" 2.25247108720079 1.69724652239275
"112146" 1.67367435885109 1.34475464772118
"112149" 1.70071702271036 1.31284891296525
"112159" 1.07943893656164 0.845994616061114
"112167" 1.48936927331457 1.13443286861017
"112169" 1.21836304190809 0.926070689508745
"112173" 2.36150832759139 1.86387950735812
"112186" 1.08652354619514 0.832775917224427
"112188" 2.55401278982061 1.91301422508913
"112199" 2.07705627221577 1.65265933091376
"112200" 1.44043476773312 1.10156193147489
"112208" 1.72296125801335 1.32982875073464
"112209" 2.50489141528748 1.92506487674674
"112211" 1.07508987641988 0.83137250718969
"112222" 1.58549002059926 1.22642684298383
"112228" 2.069998917883 1.60092970549503
"112230" 1.55480600666189 1.24547375731698
"112252" 2.5771418909495 1.84475280508564
"117111" 1.16318935216878 0.956543951201761
"117112" 1.36810869906248 0.902515047608058
